Available,h2,Y.approach,Reps,phen.Value,inte.Value,a.Value,b.Value
all,1,AUDPC,15,0.9046016345873152,0.9018092271307028,-0.7197934646610408,0.16066967552394806
all,1,Angle,15,0.5989919993215977,0.4682844469884781,-0.4243952619079326,-0.47316437207776957
all,1,GDD50,15,0.7355721897869781,-0.9059670224324606,0.730069228048877,-0.09109365608581171
all,1,FHB_1,15,0.9292036008928476,0.8539929018648446,-0.6856106150708224,0.02208735510963708
all,0.8,AUDPC,15,0.7164671796630224,0.8308771975676655,-0.6649175152064438,0.14559059769992283
all,0.8,Angle,15,0.6224336527474604,0.490662922574578,-0.4318643876840695,-0.4486998568624826
all,0.8,GDD50,15,0.6138755440713933,-0.8399300706868923,0.6765829526895901,-0.05128943451446442
all,0.8,FHB_1,15,0.7131788035114295,0.8090620590645411,-0.647288538178451,-0.007175879426321231
all,0.5,AUDPC,15,0.39294032433854587,0.7257850421573756,-0.5956085992686578,0.17137249629302825
all,0.5,Angle,15,0.4095490980016674,0.4227053591094649,-0.3712868531282385,-0.4214768151685593
all,0.5,GDD50,15,0.39968841920061815,-0.7327239978856968,0.5925081391400127,-0.07331967922105025
all,0.5,FHB_1,15,0.3888018992287069,0.7033751771198667,-0.5642681052223825,0.053018369590662945
all,0.2,AUDPC,15,0.21635773479708093,0.568683890997546,-0.4403425328830271,0.1265278199282783
all,0.2,Angle,15,0.0950418152514333,0.24662137573718443,-0.21688095908703928,-0.34008893025002074
all,0.2,GDD50,15,0.21329425090892495,-0.5708387558601021,0.44602450058564247,-0.07300736275189881
all,0.2,FHB_1,15,0.19120514801646912,0.5446454750229135,-0.4378466685009072,0.057834735027859165
firsts,1,AUDPC,15,0.9691051783519743,0.7630654990121499,-0.5812480908298738,0.4965142144463245
firsts,1,Angle,15,0.9524477360527669,0.8482062462759518,-0.6553796930114891,0.23623347672473816
firsts,1,GDD50,15,0.6936082772230641,-0.5138029854578672,0.4049966985951755,-0.27362735445603714
firsts,1,FHB_1,15,0.9855694596025636,0.8538254433776234,-0.6647605200623287,0.2755978358908391
firsts,0.8,AUDPC,15,0.7227664351882819,0.7468135302216196,-0.5774275971929974,0.4194680657015359
firsts,0.8,Angle,15,0.6629356792631007,0.8144683117127954,-0.6341716853435767,0.11919000523225688
firsts,0.8,GDD50,15,0.35425461677756104,-0.6372168858210233,0.49794223480618965,-0.2100869892592496
firsts,0.8,FHB_1,15,0.677020873066246,0.8081180296068646,-0.6315004891138125,0.21492569415563753
