Available,h2,Y.approach,Reps,phen.Value,inte.Value,a.Value,b.Value
all,1,AUDPC,5,0.902139525709388,0.8993305205835571,-0.7254226382004404,0.15768760220617045
all,1,Angle,5,0.569351568589447,0.46781896013792834,-0.4261076053201379,-0.47070420305222854
all,1,GDD50,5,0.7374043324111836,-0.9066837624198727,0.729671715809925,-0.08771314421205242
all,1,FHB_1,5,0.9286615623967491,0.8576360847168655,-0.6921614374116695,0.023397206058772158
all,0.8,AUDPC,5,0.7199144409731393,0.8433055312468002,-0.6650038129016992,0.15084871793135848
all,0.8,Angle,5,0.6103792343674731,0.48144782560088106,-0.4169274008397951,-0.4571911247510891
all,0.8,GDD50,5,0.6130426787871499,-0.8418551661834579,0.6736345497912227,-0.05104891402063762
all,0.8,FHB_1,5,0.7113755468317706,0.8069343697280281,-0.661373334049475,0.02078750029084632
all,0.5,AUDPC,5,0.3799799575571745,0.7083080896771539,-0.5706220616347041,0.17398890212241416
all,0.5,Angle,5,0.43425945069443006,0.41710520116685806,-0.3509312544113423,-0.435527300473433
all,0.5,GDD50,5,0.3986089346405423,-0.7361561918493318,0.5914623899159881,-0.04436078885687008
all,0.5,FHB_1,5,0.35033445914906447,0.6800839947716657,-0.5536137030615524,0.05157805680716087
all,0.2,AUDPC,5,0.2620461244855935,0.5657210374071651,-0.43859239814046086,0.11905668145952895
all,0.2,Angle,5,0.07876493292462478,0.24771992135836018,-0.22403016548670324,-0.35274908461453675
all,0.2,GDD50,5,0.20120336411796183,-0.54904303610202565,0.4250347193043604,-0.08317557931955158
all,0.2,FHB_1,5,0.19268752831137548,0.5541632536676462,-0.4498336168166306,0.07618962444253503
firsts,1,AUDPC,5,0.965596006287125,0.7615130679193078,-0.5775533309828617,0.4914013570481823
firsts,1,Angle,5,0.951343487031122,0.8492881466459832,-0.6589890213185298,0.24311647874903772
firsts,1,GDD50,5,0.7419572549932917,-0.5370654420182375,0.42194257791953677,-0.27054204161364337
firsts,1,FHB_1,5,0.9867229754293171,0.8539282457369837,-0.660756581692417,0.280802699493689
firsts,0.8,AUDPC,5,0.7271587094514798,0.7482557763663804,-0.573883255521482,0.4171585659147308
firsts,0.8,Angle,5,0.6738725569560092,0.8113165904075981,-0.6384963914081463,0.1282449622294442
firsts,0.8,GDD50,5,0.35470138519286554,-0.6551329845098758,0.5168475804060463,-0.1879717644099604
firsts,0.8,FHB_1,5,0.7021947022654175,0.8265163035498356,-0.6374746343835582,0.21405553604921615
firsts,0.5,AUDPC,5,0.3942529711526878,0.6606924722394742,-0.5336566941952169,0.3425352019026237
firsts,0.5,Angle,5,0.3175826385041188,0.6654109796066315,-0.5171597238610496,2.1298276130810197e-4
firsts,0.5,GDD50,5,0.16639691646221283,-0.48542830309466534,0.40432877381956284,-0.23356059097216367
firsts,0.5,FHB_1,5,0.37915380944708565,0.7192671314719441,-0.5638371521014411,0.17898773041814628
firsts,0.2,AUDPC,5,0.20156440369307851,0.5442167560999991,-0.44440497758795566,0.19802181477464217
firsts,0.2,Angle,5,0.09963318013840815,0.43834415346031735,-0.3537818300894775,-0.13854295019451804
firsts,0.2,GDD50,5,0.15999227280434222,-0.5099563266024413,0.4051729207884719,-0.11989739358448308
firsts,0.2,FHB_1,5,0.1847319223540022,0.5500774945809501,-0.43943930127919856,0.11864494565525997
mids,1,AUDPC,5,0.8991084164679327,0.891471129910197,-0.7115905585710788,0.18510562540219958
mids,1,Angle,5,0.8106409001520799,0.6912402415549832,-0.58789647640112,-0.28918085244735087
mids,1,GDD50,5,0.5212590017481034,-0.6127535455953529,0.4934638080693286,-0.09154657069458241
mids,1,FHB_1,5,0.9336697806668346,0.861320353741531,-0.6902944844160187,0.014425616710605396
mids,0.8,AUDPC,5,0.6673660212920037,0.8244416097669126,-0.6551616450097911,0.14282269688783342
mids,0.8,Angle,5,0.6746111767953615,0.6785291567887957,-0.5653749906249493,-0.24464060121784814
mids,0.8,GDD50,5,0.6177004309223643,-0.7635785727466363,0.6113701787507154,-0.06962408916906054
mids,0.8,FHB_1,5,0.7046469885848203,0.8078355739634462,-0.636300342442982,0.008578372354613117
mids,0.5,AUDPC,5,0.34997007942735864,0.710928579160865,-0.5662359170723709,0.161921121414707
mids,0.5,Angle,5,0.423506971211669,0.5613765726189528,-0.46431008667008594,-0.281859369600747
mids,0.5,GDD50,5,0.38738781461753274,-0.6951391449784733,0.5573070092666841,-0.043809926569167316
mids,0.5,FHB_1,5,0.34832257116932897,0.6955398304947814,-0.5570948262642924,0.06960786390007644
mids,0.2,AUDPC,5,0.21571118640982054,0.5757297574158008,-0.4612171921869563,0.1601469536289832
mids,0.2,Angle,5,0.0931891060091556,0.3343244559738597,-0.2928216105948605,-0.26745899551619495
mids,0.2,GDD50,5,0.162355875545261,-0.41191371192848797,0.3271213848005597,-0.0717948139746435
mids,0.2,FHB_1,5,0.17233263842370883,0.5332967839719849,-0.43405403453772506,0.052937782095006373
evens,1,AUDPC,5,0.9117032666220982,0.9048582878391875,-0.7192283612675862,0.17222475104171428
evens,1,Angle,5,0.579022714858142,0.45746718618337995,-0.4115108927368217,-0.4785660764500957
evens,1,GDD50,5,0.734131895034311,-0.8902694981062114,0.7186153032434999,-0.08802369146926878
evens,1,FHB_1,5,0.9242971108224475,0.8528592249185794,-0.6859441316963418,0.03209654646975457
evens,0.8,AUDPC,5,0.7052529756751189,0.8269198619242641,-0.6621838845628071,0.1674877427484814
evens,0.8,Angle,5,0.6182772138948053,0.478843878725383,-0.43471063307155056,-0.4379619929538518
evens,0.8,GDD50,5,0.6269974643851604,-0.8480587278261628,0.6779155763108425,-0.05332349463585753
evens,0.8,FHB_1,5,0.711141659498619,0.8129382213819675,-0.650821341300115,0.003990267681779186
evens,0.5,AUDPC,5,0.3772609477869313,0.7184736086008696,-0.5794818589568604,0.16865288638787673
evens,0.5,Angle,5,0.40993578352215115,0.39004210609585716,-0.3554589455264595,-0.4289565654012819
evens,0.5,GDD50,5,0.40289391872028174,-0.7269074944052024,0.5927016280056097,-0.0331425275493624
evens,0.5,FHB_1,5,0.3614852489977913,0.6921040210781442,-0.5700924271385939,0.06677626584296237
evens,0.2,AUDPC,5,0.19456420859767562,0.5632533294952552,-0.46368714461405686,0.144047044616052
