Available,h2,Y.approach,Reps,phen.Value,inte.Value,a.Value,b.Value
all,1,AUDPC,14,0.8968220093564061,0.8937973557456188,-0.7181324648139961,0.1716582515566012
all,1,Angle,14,0.5973076235380156,0.4707306706971995,-0.42157060093614324,-0.4887532756858998
all,1,GDD50,14,0.7326679489609331,-0.9041768057644404,0.7263999013539532,-0.08723742128240426
all,1,FHB_1,14,0.9337435033829116,0.8599674417385615,-0.6931571541460818,0.02152606614386079
all,0.8,AUDPC,14,0.7194072742926907,0.8468808158100547,-0.6703113772173895,0.15138866114757168
all,0.8,Angle,14,0.6275082248315228,0.4948341885116698,-0.4294999019675385,-0.45606226530692956
all,0.8,GDD50,14,0.6192734365689652,-0.84683170927414,0.6789478386234187,-0.06338153662050626
all,0.8,FHB_1,14,0.7168234652591097,0.8116135737101655,-0.6445760369623688,-7.415010558361137e-4
all,0.5,AUDPC,14,0.4093902527397591,0.7338150180803561,-0.5891621690682597,0.1703545762258493
all,0.5,Angle,14,0.42995135761184955,0.4079797721304267,-0.36133267828079474,-0.4187165286167892
all,0.5,GDD50,14,0.39790278576867155,-0.7230792088030683,0.5894429459719641,-0.06669451284722662
all,0.5,FHB_1,14,0.36754684667126714,0.6995478721207836,-0.5764400839639398,0.05949486713427645
all,0.2,AUDPC,14,0.1721545088670527,0.542170121429763,-0.44144946515270017,0.13606288022396998
all,0.2,Angle,14,0.06423930558370038,0.25800665413543244,-0.2299997153037863,-0.31542729806540587
all,0.2,GDD50,14,0.19644304676411786,-0.556105503712584,0.44298678706202566,-0.08370561316184807
all,0.2,FHB_1,14,0.17619261211754547,0.5270718473682692,-0.41982063260163766,0.06340038731233465
firsts,1,AUDPC,14,0.9676101173623963,0.7607274932431961,-0.5810144803570538,0.49993183432449334
firsts,1,Angle,14,0.9428345786497256,0.8405322629308796,-0.6516307001391544,0.22489111897526803
firsts,1,GDD50,14,0.7118401227409621,-0.5363449018026563,0.4177378810202523,-0.2693210391549685
firsts,1,FHB_1,14,0.9865443989935007,0.8536192570237177,-0.661030398172143,0.27718187333779865
firsts,0.8,AUDPC,14,0.7091238995115005,0.7451389402250499,-0.5793790412701547,0.4239000874255323
firsts,0.8,Angle,14,0.6818347294145719,0.822777522889005,-0.6482003820803539,0.13225861096167157
firsts,0.8,GDD50,14,0.3539907613067213,-0.6357600054237336,0.5125858776517451,-0.1955747320174407
firsts,0.8,FHB_1,14,0.6980801920080706,0.8170054647145808,-0.6408582446237591,0.20405519378118636
firsts,0.5,AUDPC,14,0.40756792562433014,0.6779270552016556,-0.5201496119012222,0.3359363647537991
firsts,0.5,Angle,14,0.3474221507134757,0.6852306487399517,-0.5392719045917015,-0.0038527139768326766
firsts,0.5,GDD50,14,0.17889194908196293,-0.4981221085040904,0.39575419679047025,-0.2518652391244918
firsts,0.5,FHB_1,14,0.3764355564095086,0.7146818827725058,-0.5649370302069882,0.17293569048882915
firsts,0.2,AUDPC,14,0.17551841518362343,0.5218301626872196,-0.4207828356339691,0.20414723753861028
firsts,0.2,Angle,14,0.13194165683645157,0.4324447517017292,-0.3387263150055719,-0.15348473177273325
firsts,0.2,GDD50,14,0.12689261433270307,-0.5021501052072019,0.4030802337647892,-0.13963397673647482
