Available,h2,Y.approach,Reps,phen.Value,inte.Value,a.Value,b.Value
all,1,AUDPC,24,0.9068314762411338,0.904028616929086,-0.7236485464435691,0.16392611930893605
all,1,Angle,24,0.5888014667142021,0.45905161763524077,-0.4079346922135066,-0.4845445239153745
all,1,GDD50,24,0.7336591420132191,-0.9087196113088788,0.7280943741298967,-0.08405031878319712
all,1,FHB_1,24,0.9351868493686994,0.8607863375647602,-0.6918997517306661,0.022116656125724814
all,0.8,AUDPC,24,0.7148542266136575,0.8377196811204414,-0.6627491426646429,0.15584401949721113
all,0.8,Angle,24,0.5975895388159705,0.4788031188291015,-0.42418743659091246,-0.43859609293497104
all,0.8,GDD50,24,0.6090594191599696,-0.8281998924820086,0.6700264602801562,-0.0672087267125693
all,0.8,FHB_1,24,0.7102746315202132,0.8132889370187948,-0.6545592663824334,0.023494814936552647
all,0.5,AUDPC,24,0.39670464982445736,0.7327862277619934,-0.5856398451563581,0.1577020750238723
all,0.5,Angle,24,0.4277366804744355,0.4076197647479384,-0.36550679041390455,-0.4236242521380865
all,0.5,GDD50,24,0.40709876026843644,-0.743588833756185,0.6068841397850094,-0.06859182418017117
all,0.5,FHB_1,24,0.3797093256197573,0.7019004451963168,-0.5604894557046646,0.068892702669692
all,0.2,AUDPC,24,0.23618840982348524,0.5748755487218599,-0.4464944679311994,0.13813840207218997
all,0.2,Angle,24,0.08174012820613415,0.22834931155940733,-0.21988558255397297,-0.33718529372177586
all,0.2,GDD50,24,0.15653947995507442,-0.5285255349145103,0.428059663512788,-0.07878388977131025
all,0.2,FHB_1,24,0.18326840447693582,0.5627681841204754,-0.43611877458280796,0.03868978898217722
firsts,1,AUDPC,24,0.9691806955229365,0.7624923805571093,-0.5814396341004214,0.49578007011493846
firsts,1,Angle,24,0.9527078614217479,0.8472291901691229,-0.6604028483575559,0.23889187537360546
firsts,1,GDD50,24,0.6927362332861166,-0.5436140287143402,0.4184437009473161,-0.24962941767607635
firsts,1,FHB_1,24,0.9829630377978166,0.8516718783363421,-0.6615625494091085,0.2826286190470697
firsts,0.8,AUDPC,24,0.7295057823771565,0.7459086200600135,-0.5721411756826004,0.4027647371274147
firsts,0.8,Angle,24,0.6466272078504222,0.8031816114010552,-0.6327463107413801,0.12082072444909672
firsts,0.8,GDD50,24,0.3601891550416198,-0.6560318916494111,0.5348271264191742,-0.17675513223681447
firsts,0.8,FHB_1,24,0.7072166689028085,0.8239548783334246,-0.647698904425646,0.2098466289376207
firsts,0.5,AUDPC,24,0.36594883323860716,0.6599960901411822,-0.4998041369214371,0.3285843869408561
firsts,0.5,Angle,24,0.33475360020631134,0.681118442392527,-0.5452984288569098,0.004818747915455375
firsts,0.5,GDD50,24,0.10872041879350243,-0.41441800570380344,0.3359696516844525,-0.22851434716093824
firsts,0.5,FHB_1,24,0.3793430249636629,0.7186737850726345,-0.5782115061269912,0.16182151291889116
firsts,0.2,AUDPC,24,0.23945372837842255,0.5687241036559766,-0.4413407986400173,0.20460007205893263
firsts,0.2,Angle,24,0.10616721861765928,0.39672633578316735,-0.32768226795050953,-0.16225287317111753
firsts,0.2,GDD50,24,0.16480304542066238,-0.5113847960887881,0.39918039793281207,-0.1257055812718645
firsts,0.2,FHB_1,24,0.20989032592946036,0.5730063751993761,-0.45200616760183093,0.10166028057095039
mids,1,AUDPC,24,0.896658796767264,0.8900513188903227,-0.7082998236666321,0.17704838091947997
mids,1,Angle,24,0.8071373714944876,0.6859860463485963,-0.5803738017024559,-0.2893382470139259
mids,1,GDD50,24,0.5776420810732369,-0.6131007315475961,0.48053962386750576,-0.08315607552438906
mids,1,FHB_1,24,0.932120858433283,0.8584268027428089,-0.6895127272266367,0.010290571394763167
mids,0.8,AUDPC,24,0.6797444616325629,0.8328373631480611,-0.66741663432429,0.14813668251582152
mids,0.8,Angle,24,0.6854479898640434,0.6743862077070744,-0.5677286584987591,-0.26582360922074677
mids,0.8,GDD50,24,0.6177668199222767,-0.7669250622876925,0.6133329840178683,-0.07988843650716074
mids,0.8,FHB_1,24,0.7223799004260214,0.8177757624703976,-0.6487507892141513,0.006466542308649715
mids,0.5,AUDPC,24,0.36045151928651653,0.709319231423075,-0.5681298217131381,0.16482341683145835
mids,0.5,Angle,24,0.3803995786750736,0.5517593748264551,-0.4575519972788589,-0.2719748022961343
mids,0.5,GDD50,24,0.39919210945182465,-0.6980133671065751,0.584470231651922,-0.04716249145536598
mids,0.5,FHB_1,24,0.36378497842812496,0.6915094336347025,-0.5509054005481947,0.045994365251956604
mids,0.2,AUDPC,24,0.20208889799711752,0.5552198581163195,-0.4544722606869475,0.13996769462420314
mids,0.2,Angle,24,0.0872828281056308,0.3121916531160619,-0.2602263619760906,-0.29020658530377597
mids,0.2,GDD50,24,0.14988103447591059,-0.48052160447187303,0.3623521594443943,-0.0799179245656
mids,0.2,FHB_1,24,0.1990763361810879,0.5487860883752308,-0.4252632092232556,0.05772213553802403
evens,1,AUDPC,24,0.9093472987103504,0.9014954551317068,-0.7189418349876537,0.18286017362862628
evens,1,Angle,24,0.5731369973960799,0.4688239934303394,-0.4142554149927531,-0.45797303122036137
evens,1,GDD50,24,0.7254047837756802,-0.8850536652443792,0.7094155896127953,-0.08726434622935261
evens,1,FHB_1,24,0.9332640954874788,0.858511828184565,-0.6891201443926372,0.014624379155001034
evens,0.8,AUDPC,24,0.7085106274915439,0.838174320598872,-0.6671877366169674,0.15222563395098862
evens,0.8,Angle,24,0.62654759641461,0.4755838547479915,-0.42376227835884106,-0.4699169094522386
evens,0.8,GDD50,24,0.6131679861187049,-0.8337876994401877,0.6745106912344468,-0.05234014188159528
evens,0.8,FHB_1,24,0.707680716192208,0.8043232724924682,-0.6541895924287314,0.012805436404365987
evens,0.5,AUDPC,24,0.3903868366262362,0.7190100380210609,-0.5867006742802005,0.1600346311029876
evens,0.5,Angle,24,0.43569530776008547,0.41233388628072815,-0.35723369989502035,-0.4364166276750335
evens,0.5,GDD50,24,0.3862916806757127,-0.7236884682439079,0.5814853197299376,-0.05631347508790918
evens,0.5,FHB_1,24,0.34774620897124026,0.7007502660906145,-0.5551324497893071,0.04977170587283974
evens,0.2,AUDPC,24,0.18978235216831582,0.5670690752568904,-0.44271653365145275,0.1327206994135864
evens,0.2,Angle,24,0.08547007616621043,0.2460657995028713,-0.21414750745857317,-0.3325530195369098
evens,0.2,GDD50,24,0.20671094653291827,-0.5466911254578256,0.43252068696609225,-0.09550594868218715
evens,0.2,FHB_1,24,0.19247488424144865,0.5397365830630945,-0.4183298182493958,0.05124138414919468
