Available,h2,Y.approach,Reps,phen.Value,inte.Value,a.Value,b.Value
all,1,AUDPC,3,0.8984424166564172,0.8957252347533079,-0.723778274769141,0.1563962426001082
all,1,Angle,3,0.5654403503722556,0.46535640571127135,-0.41698871305928914,-0.48389669291458753
all,1,GDD50,3,0.7262984456232949,-0.8968252060066007,0.7214631733411379,-0.08763433920584443
all,1,FHB_1,3,0.9355867478069628,0.8610097308235244,-0.6932864302564039,0.01995688100562344
all,0.8,AUDPC,3,0.7087624607100358,0.8375542641033048,-0.6792587004418947,0.15963537226110022
all,0.8,Angle,3,0.5695546473372025,0.4531055915339456,-0.405588056873606,-0.4750202287642921
all,0.8,GDD50,3,0.6224853841321075,-0.8440619414853215,0.678205077755324,-0.05502869427474752
all,0.8,FHB_1,3,0.7176775860320859,0.820360638059333,-0.6566574219687641,0.018899825309746272
all,0.5,AUDPC,3,0.40757334489630387,0.7377223654728488,-0.5874307584803092,0.16080201261192345
all,0.5,Angle,3,0.4203412963918088,0.4156838632911909,-0.36479023536190464,-0.41299033949962205
all,0.5,GDD50,3,0.386323754222569,-0.7251180412657182,0.5872048375345146,-0.0643231769353224
all,0.5,FHB_1,3,0.3670470938565461,0.6806969998143878,-0.5577517133016846,0.05203619260024439
all,0.2,AUDPC,3,0.2241340355438652,0.5679174240753201,-0.4415930168394516,0.13301629333176485
all,0.2,Angle,3,0.042154689074155816,0.22699262601385978,-0.20183903321340274,-0.3189410087555226
all,0.2,GDD50,3,0.21562440739855132,-0.5602158445144285,0.4575504486672806,-0.08329918253805599
all,0.2,FHB_1,3,0.2191649138635898,0.554543077724064,-0.45629136430114453,0.05629889799464363
firsts,1,AUDPC,3,0.9650288569304627,0.7645693428337806,-0.5846932534671819,0.4930450683284288
firsts,1,Angle,3,0.9473916268872357,0.8443632997478203,-0.6544712430832468,0.23860879054215317
firsts,1,GDD50,3,0.6728728065523449,-0.5236273594583128,0.41212887269805654,-0.2536829354331152
firsts,1,FHB_1,3,0.9861671907805073,0.8531579108419327,-0.6616752662573321,0.2776047394179736
firsts,0.8,AUDPC,3,0.7239867040059145,0.7453630568909739,-0.5720659122205412,0.41261086318435397
firsts,0.8,Angle,3,0.6754379838154255,0.8117024769080349,-0.6471998233087378,0.12694392438674373
firsts,0.8,GDD50,3,0.33568380354165267,-0.6615418259919356,0.5134163406972019,-0.20285764704311712
firsts,0.8,FHB_1,3,0.7052174431789847,0.8261866839683673,-0.652313145046751,0.21739745088583565
firsts,0.5,AUDPC,3,0.410147759026192,0.6674387490749674,-0.516965899487988,0.3378942758621962
firsts,0.5,Angle,3,0.32704322274109343,0.6750840985947789,-0.54098087875937,-0.003198827759143114
firsts,0.5,GDD50,3,0.16323524781435342,-0.4799769451548951,0.3859975001043611,-0.24096461185959847
firsts,0.5,FHB_1,3,0.38047609515930525,0.7275864928763632,-0.5617617627957909,0.1655949224459428
