Available,h2,Y.approach,Reps,phen.Value,inte.Value,a.Value,b.Value
all,1,AUDPC,18,0.8991045104034682,0.8964639061668549,-0.7232942696150042,0.16375404875809257
all,1,Angle,18,0.5951551370865681,0.47234849571809157,-0.41534493816933304,-0.4782101651713261
all,1,GDD50,18,0.7353869817180637,-0.9063584759983633,0.7304009599820237,-0.08561666240880786
all,1,FHB_1,18,0.9237501352754293,0.849282830016655,-0.6814088918817063,0.024708197098859755
all,0.8,AUDPC,18,0.7036518721234039,0.825939031660976,-0.6654800475229792,0.14589017885146713
all,0.8,Angle,18,0.6072336630873306,0.4830920047519423,-0.4141157541402165,-0.447972586466848
all,0.8,GDD50,18,0.6249347976180363,-0.8432473432903613,0.6794694573234056,-0.05729160903241739
all,0.8,FHB_1,18,0.7159286354291855,0.8114234834393288,-0.6487277354385004,0.013300007404805808
all,0.5,AUDPC,18,0.38348208262693506,0.7114322835826847,-0.5740837385212374,0.15429752395096286
all,0.5,Angle,18,0.4370981523552474,0.40145610308362023,-0.34833781673793396,-0.43851230585324846
all,0.5,GDD50,18,0.3800421632732635,-0.7271420731990605,0.5751388467056061,-0.07354698588298725
all,0.5,FHB_1,18,0.3465722974925311,0.6861046568454807,-0.5625435153412963,0.06397757353938685
all,0.2,AUDPC,18,0.20165343829393306,0.5635430404743894,-0.4414868697817104,0.12235449510668231
all,0.2,Angle,18,0.0737437042926009,0.22663030828798178,-0.21371201279462354,-0.34413613387969105
all,0.2,GDD50,18,0.19304580605032223,-0.5374063462099166,0.4335717540145586,-0.10805141387251165
all,0.2,FHB_1,18,0.2039887274097962,0.5445322870329689,-0.43138937769613667,0.05423554763447167
firsts,1,AUDPC,18,0.9570556010410615,0.7604410716528974,-0.5805107933175828,0.4828734047858164
firsts,1,Angle,18,0.953089613494522,0.847300868982233,-0.6576339916331377,0.23130404689458023
firsts,1,GDD50,18,0.7291434814534954,-0.5328214379540348,0.4108050202246541,-0.2745450825158133
firsts,1,FHB_1,18,0.9838013217372527,0.8492808308278893,-0.6604632976526907,0.2790292691165783
firsts,0.8,AUDPC,18,0.7214600607774044,0.74709084669279,-0.5810715999122457,0.39953476257452625
firsts,0.8,Angle,18,0.6639938402406487,0.8105453912059646,-0.6302760143713628,0.11173943219401707
firsts,0.8,GDD50,18,0.3459261274537872,-0.6518119721776184,0.5149917510057826,-0.2112657625684446
firsts,0.8,FHB_1,18,0.694098198199782,0.8097264889199443,-0.6216842711342453,0.2083496031173391
firsts,0.5,AUDPC,18,0.4080421001006547,0.6804012446757651,-0.5300779765218115,0.3439197456794469
firsts,0.5,Angle,18,0.3365500087886533,0.6797128126733106,-0.547447541437396,0.004903504607868765
firsts,0.5,GDD50,18,0.1501743498388261,-0.480834424730698,0.38014754807404505,-0.23843963159344
firsts,0.5,FHB_1,18,0.3622574655065527,0.7215793157205048,-0.5692732194337109,0.13884842432853006
firsts,0.2,AUDPC,18,0.2101325503286978,0.577219357236178,-0.44146896818488857,0.18816976000293498
firsts,0.2,Angle,18,0.13654606148408935,0.4153545932628431,-0.3355602227757804,-0.16487176085369282
firsts,0.2,GDD50,18,0.19509139982602036,-0.5291338552037477,0.4074497041865288,-0.10510666741505052
firsts,0.2,FHB_1,18,0.2371047123908262,0.5752446703102081,-0.44381711057517503,0.11565976940125217
mids,1,AUDPC,18,0.9043863891149069,0.8943332156014032,-0.7072381885168666,0.18267179410200401
mids,1,Angle,18,0.8100550244333106,0.6996852015584881,-0.5918478243571481,-0.2860007104861058
mids,1,GDD50,18,0.6855150021904888,-0.5854629390307055,0.46789671812183065,-0.09167681694658215
mids,1,FHB_1,18,0.936112483439559,0.8617254690235787,-0.687784457349472,0.020847774584953786
mids,0.8,AUDPC,18,0.6844235983522845,0.8350023338602457,-0.6610861247604041,0.14788238794295336
mids,0.8,Angle,18,0.6843385529911525,0.6879228875632345,-0.5613278183448001,-0.25567514794219903
mids,0.8,GDD50,18,0.6111856624431404,-0.7630722764695396,0.6171207326188536,-0.06556804961365342
mids,0.8,FHB_1,18,0.713247044484176,0.8120626013230817,-0.6475150741384391,0.00803377811513448
mids,0.5,AUDPC,18,0.3548772332080138,0.7057812188082062,-0.5629968523869661,0.17738534588034433
mids,0.5,Angle,18,0.41065832694283966,0.5502892320324956,-0.47579802628318335,-0.272296675232087
mids,0.5,GDD50,18,0.42337501688323087,-0.71593798777745,0.5786389408551951,-0.05319738730849013
mids,0.5,FHB_1,18,0.37170119351664593,0.7091160140399112,-0.5618041297756613,0.057404646262883365
mids,0.2,AUDPC,18,0.1789975808604278,0.5650157837470362,-0.4651389268996931,0.14222490395646797
mids,0.2,Angle,18,0.07431873471628517,0.30286164599255266,-0.26548776850962097,-0.2701273212239183
mids,0.2,GDD50,18,0.13075853519216613,-0.3758920804965669,0.295015239014207,-0.09379046702696112
mids,0.2,FHB_1,18,0.18282520934253874,0.5587099909018657,-0.4517495546674346,0.0653372880671222
evens,1,AUDPC,18,0.9076671419352866,0.8992551478133968,-0.7201658317341835,0.17296319408887748
evens,1,Angle,18,0.5872447658314369,0.4616895598393433,-0.41309104117626977,-0.46581328145103745
evens,1,GDD50,18,0.7277193210508937,-0.8900815220832488,0.720560010443379,-0.08003528295944468
evens,1,FHB_1,18,0.93556655606771,0.8591605104301918,-0.6896242633471679,0.02095795790450035
evens,0.8,AUDPC,18,0.7100949824348534,0.8400496607780343,-0.6689120871069223,0.16973674229184169
evens,0.8,Angle,18,0.6186369767741797,0.47767055412332265,-0.42047185347230936,-0.4647804495444319
evens,0.8,GDD50,18,0.6279231691645452,-0.850029293437885,0.6797930388569681,-0.06662939356750495
evens,0.8,FHB_1,18,0.6943167614971585,0.8033017949469268,-0.651142804239581,-0.0032623578542035595
evens,0.5,AUDPC,18,0.36918108207330613,0.7186326497198999,-0.5778899907316593,0.15324662936826167
evens,0.5,Angle,18,0.4099781938479984,0.4216236798146045,-0.3695560090951225,-0.4112482444019035
evens,0.5,GDD50,18,0.3975728468554655,-0.7219943124561105,0.5831313120202429,-0.05391595802637548
evens,0.5,FHB_1,18,0.37474604646668713,0.7064327227382421,-0.56425642248474,0.06125094718890083
evens,0.2,AUDPC,18,0.17205105474872467,0.5493264323034508,-0.4337233133769152,0.10285078891010463
evens,0.2,Angle,18,0.06449024529737778,0.2304092545776043,-0.21117112593118015,-0.35201170415214544
evens,0.2,GDD50,18,0.19980343852318547,-0.5550779753046904,0.46316909409200857,-0.09908065396041706
evens,0.2,FHB_1,18,0.19565513280217006,0.540080164904297,-0.429261470271041,0.07238048195101998
odds,1,AUDPC,18,0.9235823947830545,0.886488195209771,-0.701889943755922,0.25900065749983847
odds,1,Angle,18,0.8033298983793914,0.6882173127588636,-0.5760837960376388,-0.2893042330983497
odds,1,GDD50,18,0.5474968485008901,-0.7257756617559361,0.5909650100962596,-0.10159940360297261
odds,1,FHB_1,18,0.9863473905253263,0.8532477846038101,-0.6642253231547147,0.2763615634517663
odds,0.8,AUDPC,18,0.6973231804306728,0.8189859255221534,-0.6537302762366022,0.2359881340587048
odds,0.8,Angle,18,0.6991243552059097,0.6836992818326725,-0.5723771458916815,-0.259380854683044
odds,0.8,GDD50,18,0.4282263893915071,-0.589171038660744,0.4914668444702467,-0.08901937462235282
odds,0.8,FHB_1,18,0.7077505626704941,0.8172171760938483,-0.6412259566900865,0.21221961695445046
odds,0.5,AUDPC,18,0.4120374930123179,0.7158360404363993,-0.5806681283054844,0.22804849958835274
odds,0.5,Angle,18,0.40123808260122545,0.5420538016933429,-0.4534164226155901,-0.28635359905790886
odds,0.5,GDD50,18,0.3808486551228356,-0.6816389206958641,0.562848501624966,-0.05952569394180679
odds,0.5,FHB_1,18,0.36633373015650567,0.697633895868466,-0.5514573472868104,0.16219101143756928
odds,0.2,AUDPC,18,0.21238834409227586,0.5721563556365077,-0.43521787612647317,0.14449614375603573
odds,0.2,Angle,18,0.10375851360760202,0.32127173761913785,-0.2743570443389708,-0.28020020756543307
odds,0.2,GDD50,18,0.11687629921825746,-0.4179995548806242,0.3133448822821898,-0.08230899383337877
odds,0.2,FHB_1,18,0.20340182389546316,0.5632476745820681,-0.4431272450212511,0.08279433961301834
limits,1,AUDPC,18,0.8275201590697943,0.8147849748397968,-0.64449533632004,0.3222664826346255
limits,1,Angle,18,0.5858099147777496,0.46843340411438206,-0.4107185731575115,-0.4918815150008488
limits,1,GDD50,18,0.3935748977432271,-0.6657772766137736,0.5435548888699904,-0.14549025873951787
limits,1,FHB_1,18,0.888048105458103,0.7233898452111244,-0.5493421300477597,0.5092940679312811
limits,0.8,AUDPC,18,0.6878713761983202,0.8033781205241661,-0.6447953642986888,0.2540614476422977
limits,0.8,Angle,18,0.6114106250458056,0.4673019601498406,-0.4188800539311921,-0.44757280612909256
limits,0.8,GDD50,18,0.5083523851201189,-0.7964185889507429,0.6400468242879153,-0.09605315401826828
limits,0.8,FHB_1,18,0.68088830060046,0.7445789114258924,-0.5703347267707886,0.3964314362584863
limits,0.5,AUDPC,18,0.42028574899211146,0.7267931031763315,-0.5775023447277972,0.20141272996255222
limits,0.5,Angle,18,0.4318671014475362,0.42250805003766184,-0.3747273480343121,-0.41739211068094306
limits,0.5,GDD50,18,0.39981183536731346,-0.7076182864217951,0.5823262325786263,-0.03513354692828632
limits,0.5,FHB_1,18,0.39439450925452735,0.6872406495238025,-0.5550608578929542,0.3000023167048687
limits,0.2,AUDPC,18,0.19517702105033735,0.5649586625885764,-0.43260880432615156,0.1320472279214857
limits,0.2,Angle,18,0.07599386517647447,0.22531902673733675,-0.21778906245931076,-0.3584365745124654
limits,0.2,GDD50,18,0.15387969087112927,-0.44682983154386946,0.3443541973557289,-0.09477060087906995
limits,0.2,FHB_1,18,0.2186532979068559,0.5783266211324867,-0.4358467271807768,0.14264051499580932
pair1,1,AUDPC,18,0.8512029157194719,0.8557787622543507,-0.6830005162002186,0.27126866458300225
pair1,1,Angle,18,0.8047820914834979,0.6880502041855556,-0.5832999282554728,-0.28882186948124416
pair1,1,GDD50,18,0.43945394243879304,-0.6337378363234945,0.5157282699329219,-0.08085355434102484
pair1,1,FHB_1,18,0.7498178226486744,0.7247216041347436,-0.6149644954212005,-0.2479549866427495
pair1,0.8,AUDPC,18,0.6969968798842668,0.8274408663935597,-0.6498258167817471,0.24374460446588103
pair1,0.8,Angle,18,0.6675842408567563,0.6754080246956435,-0.5629339325090965,-0.2418418302437762
pair1,0.8,GDD50,18,0.428642863480533,-0.48608362969818225,0.4039158826723976,-0.08758768015491418
pair1,0.8,FHB_1,18,0.6365249702852267,0.7289321114713189,-0.6169002270548284,-0.15834322909009602
pair1,0.5,AUDPC,18,0.396470379821963,0.7046316373698409,-0.5510087136001101,0.2232845867921291
pair1,0.5,Angle,18,0.3923319536224827,0.5496496971961633,-0.45863289990900974,-0.26300530902082214
pair1,0.5,GDD50,18,0.36500571900491535,-0.6604074781482526,0.5376811077800079,-0.04595016064815977
pair1,0.5,FHB_1,18,0.3780563929465606,0.6534984604037909,-0.5378700552705186,-0.0995193117859927
pair1,0.2,AUDPC,18,0.22198172626123325,0.5559705336722097,-0.4513240900158381,0.15529106580862825
