Available,h2,Y.approach,Reps,phen.Value,inte.Value,a.Value,b.Value
all,1,AUDPC,17,0.9015494915258141,0.8986762985872747,-0.7192700327472906,0.16187291501933893
all,1,Angle,17,0.5981450635404256,0.466833145964412,-0.414843156907878,-0.489912723536955
all,1,GDD50,17,0.7359629152978362,-0.9095674495374014,0.7303591757466241,-0.08493661730973817
all,1,FHB_1,17,0.9367783716065843,0.8599050918403228,-0.6921438876142716,0.021759985148852835
all,0.8,AUDPC,17,0.7180723436339064,0.8419862332639286,-0.6711580609172343,0.14057963487391284
all,0.8,Angle,17,0.6229544847690548,0.4855223484085631,-0.42221068695741154,-0.457663413656141
all,0.8,GDD50,17,0.618114014443747,-0.8384197083235609,0.6804215780941283,-0.05542362656317125
all,0.8,FHB_1,17,0.7156898286450828,0.8077943364440211,-0.64210639558081,0.010211459580360438
all,0.5,AUDPC,17,0.3729166483203383,0.7155133321569548,-0.5628041287802837,0.15253593496745269
all,0.5,Angle,17,0.4233978917939277,0.41458259921390406,-0.3738488858097486,-0.4261800496371439
all,0.5,GDD50,17,0.384389368695405,-0.7288361492607052,0.5886112863201586,-0.04945475682362106
all,0.5,FHB_1,17,0.36415003421150804,0.696428655630759,-0.5573763821038358,0.049856023356222634
all,0.2,AUDPC,17,0.21743040893781931,0.548289582219756,-0.4425437497513912,0.11416207601481496
all,0.2,Angle,17,0.0983658422559095,0.28216497918936195,-0.26106177282797,-0.32403011741770377
all,0.2,GDD50,17,0.19253870580352186,-0.5386976760025795,0.4391823426216023,-0.08359925973949396
all,0.2,FHB_1,17,0.19923579195214455,0.5580486146207965,-0.44681041656845943,0.05366183043593186
firsts,1,AUDPC,17,0.9677682460264507,0.7611896005703385,-0.5808842327650079,0.4956090922191808
firsts,1,Angle,17,0.9533724345724595,0.8494432536837146,-0.6599252532171123,0.2419638077695532
firsts,1,GDD50,17,0.6769656787428442,-0.5197178833863877,0.4065620706442319,-0.2571551753057514
firsts,1,FHB_1,17,0.9861770081920557,0.8538303959102814,-0.6613585199772732,0.28036115098118897
firsts,0.8,AUDPC,17,0.6991756743650069,0.7366010264247516,-0.5699547331259609,0.4069028350243528
firsts,0.8,Angle,17,0.6645334408882403,0.8071969376743741,-0.6505379975319553,0.14752577619820997
firsts,0.8,GDD50,17,0.3373514596158643,-0.6630220140302875,0.5052163688083564,-0.1871064253940834
firsts,0.8,FHB_1,17,0.7052662500273568,0.8187413391923468,-0.6437057992924237,0.2106380559941253
firsts,0.5,AUDPC,17,0.41062278999142715,0.6827747442366704,-0.5277231119082468,0.3487155316190531
firsts,0.5,Angle,17,0.34568412202063087,0.6865181706392034,-0.5486195399065832,0.007286344264507006
firsts,0.5,GDD50,17,0.1656346827233658,-0.47114606954088667,0.3721534763986894,-0.2468314973215627
firsts,0.5,FHB_1,17,0.3757673891121898,0.7105586236274053,-0.5708037330972225,0.1729902754199453
firsts,0.2,AUDPC,17,0.2150039321625751,0.5686517825244156,-0.4421344271426764,0.18159405603938494
firsts,0.2,Angle,17,0.07509773413297657,0.3929329476994782,-0.32067589519613493,-0.16643955076238856
firsts,0.2,GDD50,17,0.17249683153230205,-0.5222274336902011,0.4205925118739646,-0.11956962421356292
firsts,0.2,FHB_1,17,0.20427108822631773,0.5465748612391197,-0.4214072146709759,0.07049696662573615
mids,1,AUDPC,17,0.9021156068089237,0.8910298119320776,-0.7095439154379906,0.17998123324152138
mids,1,Angle,17,0.8044506352491685,0.6866610261701845,-0.5721652697028426,-0.29809152060527894
mids,1,GDD50,17,0.4139631462791389,-0.6337584565870528,0.5128814636716749,-0.08243120810652221
mids,1,FHB_1,17,0.931392898315513,0.8574960750207724,-0.695078965692743,0.01988149608394875
mids,0.8,AUDPC,17,0.6819874163458087,0.8296960731195521,-0.6579831330551906,0.14083159476219348
mids,0.8,Angle,17,0.674984090610933,0.679565687990823,-0.576862338560854,-0.2485792195052157
mids,0.8,GDD50,17,0.6032972141761639,-0.7716441150332599,0.6099479539783184,-0.07257242040179913
