Available,h2,Y.approach,Reps,phen.Value,inte.Value,a.Value,b.Value
all,1,AUDPC,12,0.9079244687759294,0.9051844060879279,-0.7240910149110218,0.15860360433324627
all,1,Angle,12,0.6033373748079428,0.4696098509310025,-0.41928129600224723,-0.48659676169207966
all,1,GDD50,12,0.734828743040171,-0.9059292597098815,0.7287787326190216,-0.08277758722573822
all,1,FHB_1,12,0.9352069210860249,0.8597544718243895,-0.6920416396049056,0.0186092973468779
all,0.8,AUDPC,12,0.7133436075479038,0.8449313053573195,-0.6721617220093853,0.14643396176434262
all,0.8,Angle,12,0.6208576688567763,0.47178303104946534,-0.4316832893598872,-0.43836522985781445
all,0.8,GDD50,12,0.6130343116485383,-0.8338562298984106,0.6728528296030607,-0.05605629289978995
all,0.8,FHB_1,12,0.7113073213996558,0.8140142089616045,-0.6465972105345427,0.010985424557240806
all,0.5,AUDPC,12,0.3951543618983601,0.7088697712228443,-0.5680030209949949,0.15372695928990548
all,0.5,Angle,12,0.4282847733834532,0.399957717862264,-0.3720362930324591,-0.42906388161622416
all,0.5,GDD50,12,0.3863713615857973,-0.7277604708695519,0.585232321513608,-0.0750508472352225
all,0.5,FHB_1,12,0.37220028466137794,0.697867602676183,-0.5696226159342651,0.05374727470512108
all,0.2,AUDPC,12,0.1932109328400072,0.5547370257579134,-0.4336385340052347,0.11434930464435265
all,0.2,Angle,12,0.06830223576487168,0.21194212657860376,-0.18531187007502264,-0.3420051429437588
all,0.2,GDD50,12,0.2039153297193384,-0.5187185700964569,0.43165675541249027,-0.08927867912618385
all,0.2,FHB_1,12,0.17185935518876316,0.5521916225608662,-0.42235707554079827,0.056439679980940696
firsts,1,AUDPC,12,0.9683342548004417,0.7628663232016273,-0.5814707076646135,0.4933023082357167
firsts,1,Angle,12,0.9444495896377686,0.8455625507979285,-0.6570259015810395,0.23510946153277706
firsts,1,GDD50,12,0.7045525630827438,-0.5432637030168843,0.41710062093599215,-0.264272216740512
firsts,1,FHB_1,12,0.9851666915809185,0.8518389530456054,-0.6608593935645424,0.2832547855686885
firsts,0.8,AUDPC,12,0.7323227953827419,0.7446767013449945,-0.5717642878649508,0.4110426472989676
firsts,0.8,Angle,12,0.6496564047063751,0.8046761941699143,-0.6307831569951344,0.12316400521612719
firsts,0.8,GDD50,12,0.34300231594815267,-0.6567353040216174,0.5213859763106318,-0.19211104330276593
firsts,0.8,FHB_1,12,0.6874537614119718,0.8072608786609095,-0.6371444087838084,0.2269461433371552
firsts,0.5,AUDPC,12,0.3980120043282818,0.6732946246810791,-0.5251196844552338,0.32558911553226166
firsts,0.5,Angle,12,0.3176177732601482,0.6706848330064892,-0.5267651422443506,0.004157341997840061
firsts,0.5,GDD50,12,0.1198891488077723,-0.47208141308664625,0.3734312137061693,-0.22483815198162377
firsts,0.5,FHB_1,12,0.3723597279505344,0.7093137976990037,-0.5609782693210221,0.17511297350995464
firsts,0.2,AUDPC,12,0.23571896084130423,0.5742906138984258,-0.45207893370711594,0.19135696207245145
firsts,0.2,Angle,12,0.07774777299812727,0.41126701914899905,-0.31488085634600177,-0.1780585030342948
firsts,0.2,GDD50,12,0.15980513039834252,-0.4884503968791605,0.38627441662546624,-0.12495696671991276
firsts,0.2,FHB_1,12,0.21794784662230382,0.5785982793041615,-0.44425632308571233,0.09778381317964419
mids,1,AUDPC,12,0.9017704814934152,0.8909651553922564,-0.7054297330563117,0.18917778781537742
mids,1,Angle,12,0.8100351396928592,0.6892373885153524,-0.5824061670007503,-0.29429002001663246
mids,1,GDD50,12,0.5292964981696657,-0.5897251584633519,0.47532162252824955,-0.08565616103001511
mids,1,FHB_1,12,0.9362583345048267,0.858686359105879,-0.6899559306907777,0.016925552424539008
mids,0.8,AUDPC,12,0.6476708844606657,0.8099782258327203,-0.6474702593689285,0.13881381188325018
mids,0.8,Angle,12,0.6910312462159822,0.6885740473381451,-0.574242756307671,-0.2511744552155299
mids,0.8,GDD50,12,0.6213423343316299,-0.7762401143784163,0.6149879441050404,-0.06795663836458013
mids,0.8,FHB_1,12,0.7117379182445333,0.8080193559193961,-0.6589503374121422,0.014183563375045241
mids,0.5,AUDPC,12,0.35891495758813374,0.7068108702004,-0.569355922600874,0.15783089145034215
mids,0.5,Angle,12,0.39098253020127327,0.5445708779595552,-0.4694588161933313,-0.2617705863965478
mids,0.5,GDD50,12,0.39633680168333046,-0.7043796500624223,0.5751967715770773,-0.04999361215203149
mids,0.5,FHB_1,12,0.3637376696149412,0.7101268356354358,-0.5615126454961284,0.06353788487247565
mids,0.2,AUDPC,12,0.20220386121722547,0.5486163644417502,-0.4601195926986846,0.14046650098922256
mids,0.2,Angle,12,0.07757552301928226,0.35502758301582354,-0.28445792196740266,-0.2735059092826907
mids,0.2,GDD50,12,0.14696392370745281,-0.43142031339837894,0.33530039067861606,-0.08663543953792766
mids,0.2,FHB_1,12,0.20477877263557748,0.5590752951702527,-0.4459598411538278,0.046662446503247336
evens,1,AUDPC,12,0.9103981477129134,0.9019591086269582,-0.7187880667027545,0.18059808178496106
evens,1,Angle,12,0.5959086321493259,0.4718179351512153,-0.4158269995316354,-0.4916660502231457
evens,1,GDD50,12,0.7335570646499412,-0.8915640408437319,0.7131337796547204,-0.08145695487208875
evens,1,FHB_1,12,0.9347810629632096,0.8603634445641423,-0.6948590855203594,0.01939276607264886
evens,0.8,AUDPC,12,0.7130761614074589,0.8395273092936972,-0.6689179819288577,0.15651864615668823
evens,0.8,Angle,12,0.6073534183883806,0.4895794362113959,-0.4204804902081667,-0.44069670479498635
evens,0.8,GDD50,12,0.6301120369698562,-0.8408989017003061,0.6828750963506065,-0.05567713126227984
evens,0.8,FHB_1,12,0.7127594026484042,0.8101597517482089,-0.6441729265376263,0.008869155514295592
evens,0.5,AUDPC,12,0.3916364499999962,0.7192895920123283,-0.5817495086894978,0.16857024691678238
evens,0.5,Angle,12,0.40860316575246725,0.41445570099798024,-0.357802589189865,-0.429880115217221
evens,0.5,GDD50,12,0.40086118487003775,-0.7363531977157887,0.5865919928484603,-0.039636109061128605
evens,0.5,FHB_1,12,0.38415681638709476,0.7015105696777966,-0.5630185298477878,0.06214949256031477
evens,0.2,AUDPC,12,0.15197929192521123,0.5486523552542334,-0.419914204945371,0.12088724049657286
evens,0.2,Angle,12,0.06916414542233196,0.2564745837152781,-0.23565191305129876,-0.32182075989462444
evens,0.2,GDD50,12,0.2114452996776266,-0.5234683927945205,0.42870112104460745,-0.08586750903553879
evens,0.2,FHB_1,12,0.1764494893988752,0.533353107003998,-0.4360912376151121,0.0759773778341559
odds,1,AUDPC,12,0.9248351876485844,0.8896343078109211,-0.7022993636754362,0.25258238869738353
odds,1,Angle,12,0.8015836189484535,0.6916489885204598,-0.5881191249256099,-0.29647861496672634
odds,1,GDD50,12,0.5604291986845404,-0.7353243751859336,0.5946567103234304,-0.09959234531591986
odds,1,FHB_1,12,0.9858225987055507,0.8528479271140451,-0.6623079292013071,0.27910352504811553
odds,0.8,AUDPC,12,0.7189945675046768,0.8343284728804353,-0.6603083303541463,0.22377871829905732
odds,0.8,Angle,12,0.6863496999463862,0.6864093385329677,-0.5667563751098402,-0.2554189587103313
odds,0.8,GDD50,12,0.48977074686965616,-0.5941970164100838,0.49171131617496516,-0.09438223792627654
odds,0.8,FHB_1,12,0.6906722965180695,0.8156754191647116,-0.6413143853835207,0.20351695074086024
odds,0.5,AUDPC,12,0.39870712749407344,0.7113247679844816,-0.5517710265908389,0.2197539693274354
odds,0.5,Angle,12,0.4043738955703186,0.5381552420191427,-0.45761957461448377,-0.3033089784143164
odds,0.5,GDD50,12,0.4151601914798382,-0.6857810306842343,0.5650705000306149,-0.072191979439139
odds,0.5,FHB_1,12,0.36710979938047456,0.7224993539792622,-0.5640241981627995,0.15661242867052025
odds,0.2,AUDPC,12,0.20863832435709226,0.5587014776943996,-0.44437611005146344,0.15539705787466193
odds,0.2,Angle,12,0.07718237876200935,0.31356995338846444,-0.27776451206926844,-0.2507791499378583
odds,0.2,GDD50,12,0.10045980933405625,-0.3163534287853518,0.2410626993389302,-0.07588531811560693
odds,0.2,FHB_1,12,0.19655896823620142,0.5718858707837102,-0.4639008085404153,0.10319718978471154
limits,1,AUDPC,12,0.8159619346066102,0.803791804329706,-0.648463577418219,0.321000779835604
