h2,Year,Rep,GID,Obs,GDD,Value,GDD0
0.8,2020,2,TS022,n3,1486.8021285949997,0.164270040381977,219.09583333
0.8,2020,2,TS022,n4,1542.3781702549995,0.41637842732875746,274.6718749899999
0.8,2020,2,TS022,n5,1607.7604619149995,0.7647575290174982,340.05416664999984
0.8,2020,2,TS022,n6,1670.1500452449995,0.9325240582378076,402.4437499799999
0.8,2020,2,TS023,n0,1267.7062952649997,0.014292498193645621,0
0.8,2020,2,TS023,n1,1389.444836925,0.10342407376603618,121.73854166000024
0.8,2020,2,TS023,n2,1439.8729619249998,0.21405130652783252,172.16666666000015
0.8,2020,2,TS023,n3,1486.8021285949997,0.37725567169901325,219.09583333
0.8,2020,2,TS023,n4,1542.3781702549995,0.6095816344439666,274.6718749899999
0.8,2020,2,TS023,n5,1607.7604619149995,0.8262637180982926,340.05416664999984
0.8,2020,2,TS023,n6,1670.1500452449995,0.9322776614815237,402.4437499799999
0.8,2020,2,TS024,n0,1257.7958785949995,0.04913998875368907,0
0.8,2020,2,TS024,n1,1378.346920255,0.26064462988554754,120.55104166000046
0.8,2020,2,TS024,n2,1428.1375452549998,0.4379263467338598,170.34166666000033
0.8,2020,2,TS024,n3,1471.9396285949997,0.6101812483437018,214.14375000000018
0.8,2020,2,TS024,n4,1525.4792119249996,0.7859736591730445,267.6833333300001
0.8,2020,2,TS024,n5,1590.7417119149995,0.9121593726313731,332.94583332
0.8,2020,2,TS024,n6,1653.5083785749996,0.9657759983218801,395.7124999800001
0.8,2020,2,TS025,n0,1246.3802535949997,7.181316674523511e-4,0
0.8,2020,2,TS025,n1,1366.472961925,0.015472028001954635,120.09270833000028
0.8,2020,2,TS025,n2,1415.6583785849998,0.05266881368190231,169.27812499000015
0.8,2020,2,TS025,n3,1458.1062952649995,0.14194863373917815,211.72604166999986
0.8,2020,2,TS025,n4,1510.2677535949997,0.38716491840225126,263.88750000000005
0.8,2020,2,TS025,n5,1575.3604619149996,0.7708105859011488,328.98020832
0.8,2020,2,TS025,n6,1638.5719202449995,0.9446274288288092,392.1916666499999
0.8,2020,2,TS026,n0,1257.7958785949995,0.006091379496036535,0
0.8,2020,2,TS026,n1,1378.346920255,0.05875665650523129,120.55104166000046
0.8,2020,2,TS026,n2,1428.1375452549998,0.14001364911295194,170.34166666000033
0.8,2020,2,TS026,n3,1471.9396285949997,0.2745112030493349,214.14375000000018
0.8,2020,2,TS026,n4,1525.4792119249996,0.5147322146182599,267.6833333300001
0.8,2020,2,TS026,n5,1590.7417119149995,0.7884232294155358,332.94583332
0.8,2020,2,TS026,n6,1653.5083785749996,0.9258001294091387,395.7124999800001
0.8,2020,2,TS027,n0,1257.7958785949995,0.05757996645267146,0
0.8,2020,2,TS027,n1,1378.346920255,0.23776086154413278,120.55104166000046
0.8,2020,2,TS027,n2,1428.1375452549998,0.3795055239272745,170.34166666000033
0.8,2020,2,TS027,n3,1471.9396285949997,0.5251570746086127,214.14375000000018
0.8,2020,2,TS027,n4,1525.4792119249996,0.6952458363720715,267.6833333300001
0.8,2020,2,TS027,n5,1590.7417119149995,0.846491287379313,332.94583332
0.8,2020,2,TS027,n6,1653.5083785749996,0.9279870956572344,395.7124999800001
0.8,2020,2,TS028,n0,1235.7771285949996,0.133854515397106,0
0.8,2020,2,TS028,n1,1349.4458785949998,0.3223159669761163,113.66875000000027
0.8,2020,2,TS028,n2,1402.415670255,0.4453953665437589,166.63854166000033
0.8,2020,2,TS028,n3,1449.1708785949995,0.5604779823992279,213.39374999999995
0.8,2020,2,TS028,n4,1498.3667119249997,0.674725059721886,262.5895833300001
0.8,2020,2,TS028,n5,1561.6271285849996,0.79498847834392,325.84999999
0.8,2020,2,TS028,n6,1624.1937952449996,0.8780430386038269,388.41666665
0.8,2020,2,TS029,n0,1303.7396285949997,0.00425001290855942,0
0.8,2020,2,TS029,n1,1428.1375452549998,0.032042742460883,124.39791666000019
0.8,2020,2,TS029,n2,1471.9396285949997,0.06375500183574206,168.20000000000005
0.8,2020,2,TS029,n3,1525.4792119249996,0.14121988731413782,221.73958332999996
0.8,2020,2,TS029,n4,1590.7417119149995,0.3250808447986241,287.0020833199999
0.8,2020,2,TS029,n5,1653.5083785749996,0.5751898785235101,349.76874997999994
0.8,2020,2,TS029,n6,1712.1219202549994,0.7804422490823307,408.38229165999974
0.8,2020,2,TS030,n0,1235.7771285949996,4.4370626979186136e-4,0
0.8,2020,2,TS030,n1,1349.4458785949998,0.011861003020323484,113.66875000000027
0.8,2020,2,TS030,n2,1402.415670255,0.052849782626094424,166.63854166000033
0.8,2020,2,TS030,n3,1449.1708785949995,0.17803535015109814,213.39374999999995
0.8,2020,2,TS030,n4,1498.3667119249997,0.47436548308853027,262.5895833300001
0.8,2020,2,TS030,n5,1561.6271285849996,0.8497253721967524,325.84999999
0.8,2020,2,TS030,n6,1624.1937952449996,0.9720067955579129,388.41666665
0.8,2020,2,TS031,n0,1235.7771285949996,0.0019604341264538396,0
0.8,2020,2,TS031,n1,1349.4458785949998,0.026798515690552294,113.66875000000027
0.8,2020,2,TS031,n2,1402.415670255,0.08613060333360469,166.63854166000033
0.8,2020,2,TS031,n3,1449.1708785949995,0.21827315457521132,213.39374999999995
0.8,2020,2,TS031,n4,1498.3667119249997,0.46679876340142606,262.5895833300001
0.8,2020,2,TS031,n5,1561.6271285849996,0.7919070873044685,325.84999999
0.8,2020,2,TS031,n6,1624.1937952449996,0.9421223857529875,388.41666665
0.8,2020,2,TS032,n0,1294.9594202649996,0.01889816669359865,0
0.8,2020,2,TS032,n1,1415.6583785849998,0.11152397668462473,120.6989583200002
0.8,2020,2,TS032,n2,1458.1062952649995,0.1952751016403754,163.1468749999999
0.8,2020,2,TS032,n3,1510.2677535949997,0.35295577285843116,215.3083333300001
0.8,2020,2,TS032,n4,1575.3604619149996,0.5998302146658224,280.40104165
0.8,2020,2,TS032,n5,1638.5719202449995,0.8000126226000353,343.61249997999994
0.8,2020,2,TS032,n6,1698.5458785849994,0.9103334691809344,403.5864583199998
0.8,2020,2,TS033,n0,1281.4448369349996,0.01523713744668278,0
0.8,2020,2,TS033,n1,1402.415670255,0.07768258984315445,120.97083332000034
0.8,2020,2,TS033,n2,1449.1708785949995,0.13950945396318143,167.72604165999996
0.8,2020,2,TS033,n3,1498.3667119249997,0.2441062840123029,216.9218749900001
0.8,2020,2,TS033,n4,1561.6271285849996,0.4392454527378205,280.18229165
0.8,2020,2,TS033,n5,1624.1937952449996,0.6529722914517091,342.74895831000003
0.8,2020,2,TS033,n6,1686.3385869149995,0.8179583556644148,404.89374997999994
0.8,2020,2,TS034,n0,1267.7062952649997,0.028439635153602306,0
0.8,2020,2,TS034,n1,1389.444836925,0.10226338672325856,121.73854166000024
0.8,2020,2,TS034,n2,1439.8729619249998,0.16666257066292642,172.16666666000015
0.8,2020,2,TS034,n3,1486.8021285949997,0.2524357108079804,219.09583333
0.8,2020,2,TS034,n4,1542.3781702549995,0.38571808799991514,274.6718749899999
0.8,2020,2,TS034,n5,1607.7604619149995,0.5657231406890743,340.05416664999984
0.8,2020,2,TS034,n6,1670.1500452449995,0.7232797382674064,402.4437499799999
0.8,2020,2,TS035,n0,1267.7062952649997,0.29927536636465085,0
0.8,2020,2,TS035,n1,1389.444836925,0.6362657805235666,121.73854166000024
0.8,2020,2,TS035,n2,1439.8729619249998,0.7582736867466677,172.16666666000015
0.8,2020,2,TS035,n3,1486.8021285949997,0.8437975296435976,219.09583333
0.8,2020,2,TS035,n4,1542.3781702549995,0.9113658058743027,274.6718749899999
0.8,2020,2,TS035,n5,1607.7604619149995,0.9563811516732794,340.05416664999984
0.8,2020,2,TS035,n6,1670.1500452449995,0.9783369678668278,402.4437499799999
0.8,2020,2,TS036,n0,1281.4448369349996,0.05188611672516789,0
0.8,2020,2,TS036,n1,1402.415670255,0.15583657193480188,120.97083332000034
0.8,2020,2,TS036,n2,1449.1708785949995,0.22800705060114182,167.72604165999996
0.8,2020,2,TS036,n3,1498.3667119249997,0.32626463312077014,216.9218749900001
0.8,2020,2,TS036,n4,1561.6271285849996,0.47769123367745314,280.18229165
0.8,2020,2,TS036,n5,1624.1937952449996,0.6317116780771849,342.74895831000003
0.8,2020,2,TS036,n6,1686.3385869149995,0.7620928629528761,404.89374997999994
0.8,2020,2,TS037,n0,1267.7062952649997,1.3860584945503035e-6,0
0.8,2020,2,TS037,n1,1389.444836925,6.504101623167937e-4,121.73854166000024
0.8,2020,2,TS037,n2,1439.8729619249998,0.00825225050304509,172.16666666000015
0.8,2020,2,TS037,n3,1486.8021285949997,0.08184634903553689,219.09583333
0.8,2020,2,TS037,n4,1542.3781702549995,0.59649728111046,274.6718749899999
0.8,2020,2,TS037,n5,1607.7604619149995,0.975751215384973,340.05416664999984
0.8,2020,2,TS037,n6,1670.1500452449995,0.9989390838221744,402.4437499799999
0.8,2020,2,TS038,n0,1267.7062952649997,2.0446053686674874e-8,0
0.8,2020,2,TS038,n1,1389.444836925,6.224241330184508e-6,121.73854166000024
0.8,2020,2,TS038,n2,1439.8729619249998,6.649661446815037e-5,172.16666666000015
0.8,2020,2,TS038,n3,1486.8021285949997,6.024580975395138e-4,219.09583333
0.8,2020,2,TS038,n4,1542.3781702549995,0.008135760502472287,274.6718749899999
0.8,2020,2,TS038,n5,1607.7604619149995,0.1503172009799191,340.05416664999984
0.8,2020,2,TS038,n6,1670.1500452449995,0.7682595846134799,402.4437499799999
0.8,2020,2,TS039,n0,1246.3802535949997,0.1465264927554118,0
0.8,2020,2,TS039,n1,1366.472961925,0.3063165034055021,120.09270833000028
0.8,2020,2,TS039,n2,1415.6583785849998,0.3940119599331229,169.27812499000015
0.8,2020,2,TS039,n3,1458.1062952649995,0.47587830912143153,211.72604166999986
0.8,2020,2,TS039,n4,1510.2677535949997,0.5778045442624674,263.88750000000005
0.8,2020,2,TS039,n5,1575.3604619149996,0.695470405055373,328.98020832
0.8,2020,2,TS039,n6,1638.5719202449995,0.7896927189588163,392.1916666499999
0.8,2020,2,TS040,n0,1281.4448369349996,0.0011132694954285613,0
0.8,2020,2,TS040,n1,1402.415670255,0.013192873272094792,120.97083332000034
0.8,2020,2,TS040,n2,1449.1708785949995,0.033747378284266064,167.72604165999996
0.8,2020,2,TS040,n3,1498.3667119249997,0.08753421045157438,216.9218749900001
0.8,2020,2,TS040,n4,1561.6271285849996,0.26021415863953146,280.18229165
0.8,2020,2,TS040,n5,1624.1937952449996,0.559753297809111,342.74895831000003
0.8,2020,2,TS040,n6,1686.3385869149995,0.8200244166625711,404.89374997999994
0.8,2020,2,TS041,n0,1246.3802535949997,0.0799238534650714,0
0.8,2020,2,TS041,n1,1366.472961925,0.27960921939053524,120.09270833000028
0.8,2020,2,TS041,n2,1415.6583785849998,0.41743933170682584,169.27812499000015
0.8,2020,2,TS041,n3,1458.1062952649995,0.5488012029060784,211.72604166999986
0.8,2020,2,TS041,n4,1510.2677535949997,0.6997340915692599,263.88750000000005
0.8,2020,2,TS041,n5,1575.3604619149996,0.8398922331682045,328.98020832
0.8,2020,2,TS041,n6,1638.5719202449995,0.9202222654658917,392.1916666499999
0.8,2020,2,TS042,n0,1281.4448369349996,0.008640261737875526,0
0.8,2020,2,TS042,n1,1402.415670255,0.04893471606608341,120.97083332000034
0.8,2020,2,TS042,n2,1449.1708785949995,0.09272174083853779,167.72604165999996
0.8,2020,2,TS042,n3,1498.3667119249997,0.1738225612280536,216.9218749900001
0.8,2020,2,TS042,n4,1561.6271285849996,0.34744931599139756,280.18229165
0.8,2020,2,TS042,n5,1624.1937952449996,0.571519167193524,342.74895831000003
0.8,2020,2,TS042,n6,1686.3385869149995,0.768557153890225,404.89374997999994
0.8,2020,2,TS043,n0,1281.4448369349996,3.920757991865047e-6,0
0.8,2020,2,TS043,n1,1402.415670255,3.2644972485777686e-4,120.97083332000034
0.8,2020,2,TS043,n2,1449.1708785949995,0.0018008669454261416,167.72604165999996
0.8,2020,2,TS043,n3,1498.3667119249997,0.01077983644437688,216.9218749900001
0.8,2020,2,TS043,n4,1561.6271285849996,0.09915602292384429,280.18229165
0.8,2020,2,TS043,n5,1624.1937952449996,0.520139910006464,342.74895831000003
0.8,2020,2,TS043,n6,1686.3385869149995,0.9131265132952705,404.89374997999994
0.8,2020,2,TS044,n0,1267.7062952649997,0.020741107707785457,0
0.8,2020,2,TS044,n1,1389.444836925,0.127760854436089,121.73854166000024
0.8,2020,2,TS044,n2,1439.8729619249998,0.24603540416845165,172.16666666000015
0.8,2020,2,TS044,n3,1486.8021285949997,0.4074743341259475,219.09583333
0.8,2020,2,TS044,n4,1542.3781702549995,0.6244290065496677,274.6718749899999
0.8,2020,2,TS044,n5,1607.7604619149995,0.82447501103035,340.05416664999984
0.8,2020,2,TS044,n6,1670.1500452449995,0.9267633694911912,402.4437499799999
0.8,2020,2,TS045,n0,1235.7771285949996,0.012645490265217649,0
0.8,2020,2,TS045,n1,1349.4458785949998,0.08329287767182143,113.66875000000027
0.8,2020,2,TS045,n2,1402.415670255,0.18461513872857946,166.63854166000033
0.8,2020,2,TS045,n3,1449.1708785949995,0.3363797557600065,213.39374999999995
0.8,2020,2,TS045,n4,1498.3667119249997,0.542029886616801,262.5895833300001
0.8,2020,2,TS045,n5,1561.6271285849996,0.7788426131284415,325.84999999
0.8,2020,2,TS045,n6,1624.1937952449996,0.911926958585552,388.41666665
0.8,2020,2,TS046,n0,1267.7062952649997,0.26211357832638704,0
0.8,2020,2,TS046,n1,1389.444836925,0.45499333192693775,121.73854166000024
0.8,2020,2,TS046,n2,1439.8729619249998,0.5432529975949763,172.16666666000015
0.8,2020,2,TS046,n3,1486.8021285949997,0.6231280796123123,219.09583333
0.8,2020,2,TS046,n4,1542.3781702549995,0.7094967748368416,274.6718749899999
0.8,2020,2,TS046,n5,1607.7604619149995,0.7944346999605097,340.05416664999984
0.8,2020,2,TS046,n6,1670.1500452449995,0.856901118462155,402.4437499799999
0.8,2020,2,TS047,n0,1257.7958785949995,0.014798946166391328,0
0.8,2020,2,TS047,n1,1378.346920255,0.07495038146765158,120.55104166000046
0.8,2020,2,TS047,n2,1428.1375452549998,0.13979874513982618,170.34166666000033
0.8,2020,2,TS047,n3,1471.9396285949997,0.23065399701762862,214.14375000000018
0.8,2020,2,TS047,n4,1525.4792119249996,0.38789855563980263,267.6833333300001
0.8,2020,2,TS047,n5,1590.7417119149995,0.612111540615538,332.94583332
0.8,2020,2,TS047,n6,1653.5083785749996,0.7914448273419287,395.7124999800001
0.8,2020,2,TS048,n0,1267.7062952649997,0.13123061008339365,0
0.8,2020,2,TS048,n1,1389.444836925,0.30071797667168115,121.73854166000024
0.8,2020,2,TS048,n2,1439.8729619249998,0.398793683179147,172.16666666000015
0.8,2020,2,TS048,n3,1486.8021285949997,0.4982056882004765,219.09583333
0.8,2020,2,TS048,n4,1542.3781702549995,0.6154907386200891,274.6718749899999
0.8,2020,2,TS048,n5,1607.7604619149995,0.7373727470666432,340.05416664999984
0.8,2020,2,TS048,n6,1670.1500452449995,0.8275759086859603,402.4437499799999
0.8,2020,2,TS049,n0,1294.9594202649996,0.02352613603997347,0
0.8,2020,2,TS049,n1,1415.6583785849998,0.1093379858317132,120.6989583200002
0.8,2020,2,TS049,n2,1458.1062952649995,0.1787457205567037,163.1468749999999
0.8,2020,2,TS049,n3,1510.2677535949997,0.3055146492377793,215.3083333300001
0.8,2020,2,TS049,n4,1575.3604619149996,0.5142395553542279,280.40104165
0.8,2020,2,TS049,n5,1638.5719202449995,0.7129472000615042,343.61249997999994
0.8,2020,2,TS049,n6,1698.5458785849994,0.8479784042075265,403.5864583199998
0.8,2020,2,TS050,n0,1257.7958785949995,0.09678809945580061,0
0.8,2020,2,TS050,n1,1378.346920255,0.2251865859457245,120.55104166000046
0.8,2020,2,TS050,n2,1428.1375452549998,0.3049998024164238,170.34166666000033
0.8,2020,2,TS050,n3,1471.9396285949997,0.38673125502118677,214.14375000000018
0.8,2020,2,TS050,n4,1525.4792119249996,0.49551185151738303,267.6833333300001
0.8,2020,2,TS050,n5,1590.7417119149995,0.6276601279603123,332.94583332
0.8,2020,2,TS050,n6,1653.5083785749996,0.7391739989640495,395.7124999800001
0.8,2020,2,TS051,n0,1267.7062952649997,0.09657152267266536,0
0.8,2020,2,TS051,n1,1389.444836925,0.24614280980712144,121.73854166000024
0.8,2020,2,TS051,n2,1439.8729619249998,0.3414702046337663,172.16666666000015
0.8,2020,2,TS051,n3,1486.8021285949997,0.44366493706448346,219.09583333
0.8,2020,2,TS051,n4,1542.3781702549995,0.5703939940341373,274.6718749899999
0.8,2020,2,TS051,n5,1607.7604619149995,0.7074775697062168,340.05416664999984
0.8,2020,2,TS051,n6,1670.1500452449995,0.810831226614668,402.4437499799999
0.8,2020,2,TS052,n0,1246.3802535949997,0.015541721362389847,0
0.8,2020,2,TS052,n1,1366.472961925,0.06092132422119599,120.09270833000028
0.8,2020,2,TS052,n2,1415.6583785849998,0.1037250594202964,169.27812499000015
0.8,2020,2,TS052,n3,1458.1062952649995,0.1601681272258052,211.72604166999986
0.8,2020,2,TS052,n4,1510.2677535949997,0.26054397174679245,263.88750000000005
0.8,2020,2,TS052,n5,1575.3604619149996,0.4311565236208543,328.98020832
0.8,2020,2,TS052,n6,1638.5719202449995,0.6146110240416423,392.1916666499999
0.8,2020,2,TS053,n0,1246.3802535949997,0.00802080892499961,0
0.8,2020,2,TS053,n1,1366.472961925,0.06646340135846834,120.09270833000028
0.8,2020,2,TS053,n2,1415.6583785849998,0.14787140856127814,169.27812499000015
0.8,2020,2,TS053,n3,1458.1062952649995,0.27239566344234095,211.72604166999986
0.8,2020,2,TS053,n4,1510.2677535949997,0.49058610262428815,263.88750000000005
0.8,2020,2,TS053,n5,1575.3604619149996,0.7579394540603214,328.98020832
0.8,2020,2,TS053,n6,1638.5719202449995,0.907745644476138,392.1916666499999
0.8,2020,2,TS054,n0,1281.4448369349996,0.006944052164168824,0
0.8,2020,2,TS054,n1,1402.415670255,0.058939033993626315,120.97083332000034
0.8,2020,2,TS054,n2,1449.1708785949995,0.12751147191748607,167.72604165999996
0.8,2020,2,TS054,n3,1498.3667119249997,0.2627837746460167,216.9218749900001
0.8,2020,2,TS054,n4,1561.6271285849996,0.5287037063606755,280.18229165
0.8,2020,2,TS054,n5,1624.1937952449996,0.777102289868726,342.74895831000003
0.8,2020,2,TS054,n6,1686.3385869149995,0.9149111576174408,404.89374997999994
0.8,2020,2,TS055,n0,1246.3802535949997,0.014268278911047524,0
0.8,2020,2,TS055,n1,1366.472961925,0.11252503990468306,120.09270833000028
0.8,2020,2,TS055,n2,1415.6583785849998,0.2357006129321232,169.27812499000015
0.8,2020,2,TS055,n3,1458.1062952649995,0.39907036001314816,211.72604166999986
0.8,2020,2,TS055,n4,1510.2677535949997,0.6302398593278694,263.88750000000005
0.8,2020,2,TS055,n5,1575.3604619149996,0.8467722987559512,328.98020832
0.8,2020,2,TS055,n6,1638.5719202449995,0.9454102265722453,392.1916666499999
0.8,2020,2,TS056,n0,1281.4448369349996,0.003241924149702918,0
0.8,2020,2,TS056,n1,1402.415670255,0.030530015015943754,120.97083332000034
0.8,2020,2,TS056,n2,1449.1708785949995,0.07039955616684118,167.72604165999996
0.8,2020,2,TS056,n3,1498.3667119249997,0.16012577713429466,216.9218749900001
0.8,2020,2,TS056,n4,1561.6271285849996,0.38460151791845554,280.18229165
0.8,2020,2,TS056,n5,1624.1937952449996,0.6691068503185799,342.74895831000003
0.8,2020,2,TS056,n6,1686.3385869149995,0.866509324783678,404.89374997999994
0.8,2020,2,TS057,n0,1257.7958785949995,0.06655729711095917,0
0.8,2020,2,TS057,n1,1378.346920255,0.21951586419283906,120.55104166000046
0.8,2020,2,TS057,n2,1428.1375452549998,0.33143887822514934,170.34166666000033
0.8,2020,2,TS057,n3,1471.9396285949997,0.4494109081423029,214.14375000000018
0.8,2020,2,TS057,n4,1525.4792119249996,0.6002319514089296,267.6833333300001
0.8,2020,2,TS057,n5,1590.7417119149995,0.759395018423725,332.94583332
0.8,2020,2,TS057,n6,1653.5083785749996,0.865749422043811,395.7124999800001
0.8,2020,2,TS058,n0,1267.7062952649997,1.505482276006594e-4,0
0.8,2020,2,TS058,n1,1389.444836925,0.0036980750326778347,121.73854166000024
0.8,2020,2,TS058,n2,1439.8729619249998,0.013806842594210599,172.16666666000015
0.8,2020,2,TS058,n3,1486.8021285949997,0.0459461499860312,219.09583333
0.8,2020,2,TS058,n4,1542.3781702549995,0.17219099951377015,274.6718749899999
0.8,2020,2,TS058,n5,1607.7604619149995,0.5376906376187118,340.05416664999984
0.8,2020,2,TS058,n6,1670.1500452449995,0.8573548118054388,402.4437499799999
0.8,2020,2,TS059,n0,1246.3802535949997,0.01172146523831527,0
0.8,2020,2,TS059,n1,1366.472961925,0.06935649867253876,120.09270833000028
0.8,2020,2,TS059,n2,1415.6583785849998,0.1365940556616257,169.27812499000015
0.8,2020,2,TS059,n3,1458.1062952649995,0.23250167143187866,211.72604166999986
0.8,2020,2,TS059,n4,1510.2677535949997,0.402286272097552,263.88750000000005
0.8,2020,2,TS059,n5,1575.3604619149996,0.6457125314949501,328.98020832
0.8,2020,2,TS059,n6,1638.5719202449995,0.8274481132791032,392.1916666499999
0.8,2020,2,TS060,n0,1257.7958785949995,0.0276254891211843,0
0.8,2020,2,TS060,n1,1378.346920255,0.1184857544030748,120.55104166000046
0.8,2020,2,TS060,n2,1428.1375452549998,0.20343799995059436,170.34166666000033
0.8,2020,2,TS060,n3,1471.9396285949997,0.30997339352870096,214.14375000000018
0.8,2020,2,TS060,n4,1525.4792119249996,0.472525933554582,267.6833333300001
0.8,2020,2,TS060,n5,1590.7417119149995,0.6751041567946043,332.94583332
0.8,2020,2,TS060,n6,1653.5083785749996,0.8235454290491515,395.7124999800001
0.8,2020,2,TS061,n0,1281.4448369349996,0.01496736433702101,0
0.8,2020,2,TS061,n1,1402.415670255,0.10342376205592829,120.97083332000034
0.8,2020,2,TS061,n2,1449.1708785949995,0.20160510008046248,167.72604165999996
0.8,2020,2,TS061,n3,1498.3667119249997,0.3654144405535714,216.9218749900001
0.8,2020,2,TS061,n4,1561.6271285849996,0.6243577995706634,280.18229165
0.8,2020,2,TS061,n5,1624.1937952449996,0.8258488422993028,342.74895831000003
0.8,2020,2,TS061,n6,1686.3385869149995,0.9307211821755046,404.89374997999994
0.8,2020,2,TS062,n0,1257.7958785949995,0.0073648690815085825,0
0.8,2020,2,TS062,n1,1378.346920255,0.04350694212993295,120.55104166000046
0.8,2020,2,TS062,n2,1428.1375452549998,0.087750263886131,170.34166666000033
0.8,2020,2,TS062,n3,1471.9396285949997,0.1567564526579485,214.14375000000018
0.8,2020,2,TS062,n4,1525.4792119249996,0.2937505040090686,267.6833333300001
0.8,2020,2,TS062,n5,1590.7417119149995,0.5260810903495048,332.94583332
0.8,2020,2,TS062,n6,1653.5083785749996,0.7404933948333181,395.7124999800001
0.8,2020,2,TS063,n0,1267.7062952649997,0.03307483871173287,0
0.8,2020,2,TS063,n1,1389.444836925,0.11706173061215876,121.73854166000024
0.8,2020,2,TS063,n2,1439.8729619249998,0.18856625673900307,172.16666666000015
0.8,2020,2,TS063,n3,1486.8021285949997,0.2814881904290328,219.09583333
0.8,2020,2,TS063,n4,1542.3781702549995,0.4210166521356079,274.6718749899999
0.8,2020,2,TS063,n5,1607.7604619149995,0.6008528739956734,340.05416664999984
0.8,2020,2,TS063,n6,1670.1500452449995,0.7508847140368389,402.4437499799999
0.8,2020,2,TS064,n0,1246.3802535949997,0.04169666811858824,0
0.8,2020,2,TS064,n1,1366.472961925,0.15614495921439997,120.09270833000028
0.8,2020,2,TS064,n2,1415.6583785849998,0.2508027524245925,169.27812499000015
0.8,2020,2,TS064,n3,1458.1062952649995,0.3583147556207511,211.72604166999986
0.8,2020,2,TS064,n4,1510.2677535949997,0.511509533456262,263.88750000000005
0.8,2020,2,TS064,n5,1575.3604619149996,0.6964916139105598,328.98020832
0.8,2020,2,TS064,n6,1638.5719202449995,0.8309775110889905,392.1916666499999
0.8,2020,2,TS065,n0,1257.7958785949995,0.04237194465377651,0
0.8,2020,2,TS065,n1,1378.346920255,0.16564465135948248,120.55104166000046
0.8,2020,2,TS065,n2,1428.1375452549998,0.26957139931547347,170.34166666000033
0.8,2020,2,TS065,n3,1471.9396285949997,0.38903889041029593,214.14375000000018
0.8,2020,2,TS065,n4,1525.4792119249996,0.5536294482436722,267.6833333300001
0.8,2020,2,TS065,n5,1590.7417119149995,0.7365329370484418,332.94583332
0.8,2020,2,TS065,n6,1653.5083785749996,0.8593166352004725,395.7124999800001
0.8,2020,2,TS066,n0,1267.7062952649997,0.08524977561438012,0
0.8,2020,2,TS066,n1,1389.444836925,0.32772572370102826,121.73854166000024
0.8,2020,2,TS066,n2,1439.8729619249998,0.4917234461919816,172.16666666000015
0.8,2020,2,TS066,n3,1486.8021285949997,0.6467344503705283,219.09583333
0.8,2020,2,TS066,n4,1542.3781702549995,0.7957698329205319,274.6718749899999
0.8,2020,2,TS066,n5,1607.7604619149995,0.9045373010087263,340.05416664999984
0.8,2020,2,TS066,n6,1670.1500452449995,0.9567538930243279,402.4437499799999
0.8,2020,2,TS067,n0,1267.7062952649997,0.002938599217328618,0
0.8,2020,2,TS067,n1,1389.444836925,0.035492464474411636,121.73854166000024
0.8,2020,2,TS067,n2,1439.8729619249998,0.09478752004013688,172.16666666000015
0.8,2020,2,TS067,n3,1486.8021285949997,0.21698440377406533,219.09583333
0.8,2020,2,TS067,n4,1542.3781702549995,0.4673451252550276,274.6718749899999
0.8,2020,2,TS067,n5,1607.7604619149995,0.7729554587753272,340.05416664999984
0.8,2020,2,TS067,n6,1670.1500452449995,0.9254557980006355,402.4437499799999
0.8,2020,2,TS068,n0,1267.7062952649997,0.02604670640573239,0
0.8,2020,2,TS068,n1,1389.444836925,0.18313695866933805,121.73854166000024
0.8,2020,2,TS068,n2,1439.8729619249998,0.35103782420176394,172.16666666000015
0.8,2020,2,TS068,n3,1486.8021285949997,0.5511120635211548,219.09583333
0.8,2020,2,TS068,n4,1542.3781702549995,0.7641977360988562,274.6718749899999
0.8,2020,2,TS068,n5,1607.7604619149995,0.910338330424818,340.05416664999984
0.8,2020,2,TS068,n6,1670.1500452449995,0.9679363561414486,402.4437499799999
0.8,2020,2,TS069,n0,1246.3802535949997,0.031515383981237315,0
0.8,2020,2,TS069,n1,1366.472961925,0.16401919360404338,120.09270833000028
0.8,2020,2,TS069,n2,1415.6583785849998,0.29053464435201787,169.27812499000015
0.8,2020,2,TS069,n3,1458.1062952649995,0.4359166044286518,211.72604166999986
0.8,2020,2,TS069,n4,1510.2677535949997,0.6277566934184979,263.88750000000005
0.8,2020,2,TS069,n5,1575.3604619149996,0.8170395850841116,328.98020832
0.8,2020,2,TS069,n6,1638.5719202449995,0.9199808032894236,392.1916666499999
0.8,2020,2,TS070,n0,1281.4448369349996,8.019106008075969e-4,0
0.8,2020,2,TS070,n1,1402.415670255,0.01482402767132327,120.97083332000034
0.8,2020,2,TS070,n2,1449.1708785949995,0.04463028827827865,167.72604165999996
0.8,2020,2,TS070,n3,1498.3667119249997,0.13334933443172878,216.9218749900001
0.8,2020,2,TS070,n4,1561.6271285849996,0.41608765333709946,280.18229165
0.8,2020,2,TS070,n5,1624.1937952449996,0.764433931068502,342.74895831000003
0.8,2020,2,TS070,n6,1686.3385869149995,0.9360113096372507,404.89374997999994
0.8,2020,2,TS071,n0,1257.7958785949995,0.012363039281767352,0
0.8,2020,2,TS071,n1,1378.346920255,0.056246443301545816,120.55104166000046
0.8,2020,2,TS071,n2,1428.1375452549998,0.10196275486919298,170.34166666000033
0.8,2020,2,TS071,n3,1471.9396285949997,0.16678241772447588,214.14375000000018
