Geno,family,S_number,S_fresh,S_dry,B_weight,B_height,B_width,B_shape,H_cluster,H_rachis,P_cluster_weight,P_cluster_loss,P_rachis_weight,P_rachis_loss
G_5.2.15,900,0.3222222222222958,0.00108111111111668,3.18888888890543e-4,1.0991715929599504,1.5327584755962111,1.3764129700100711,1.12892149275179,209.06908643394215,7.761874333590992,185.6519265439017,5.515621300640818,7.841753627783149,12.077093073876526
G_5.2.150,411,2.122222222222383,0.03458222222222913,0.01307777777778107,2.524614185890675,1.887175361409968,1.5290149721901,1.2378181366674634,587.7519149151613,14.143400495241206,582.7770141370241,2.791080699256774,12.212878247617724,25.44117114656322
G_5.2.154,411,2.088888888888984,0.0552377777777832,0.01233000000000272,1.949747551601442,1.6568733744306432,1.511574041801178,1.1067378992365726,512.3544619312552,14.591524941441936,590.2173951672651,3.83801265408254,12.279766424396072,24.645529106116083
G_5.2.156,411,1.2222222222221175,0.01409999999999218,0.00339444444443979,2.0361474728048465,1.5536127764854344,1.5022705749014973,1.0658428531981348,359.1676830318276,10.11613817080801,327.87445385134833,5.704961277903525,7.906432026460381,35.8377362570901
G_5.2.16,900,0.8888888888888052,0.00602888888889759,0.00144000000000487,1.6510100845382871,1.682991953800781,1.3657022741432303,1.2323198139909584,349.38385997475797,10.844967270884162,356.15735503588076,4.1656207184656795,8.930091402900057,24.089089207408932
G_5.2.160,411,1.84297022087776e-13,-6.486131076677282e-15,-5.012483483834984e-15,0.7804137090791166,1.2709090614932932,1.2005421208553748,1.0761921202949836,311.46210613456844,10.709182714367753,NA,NA,NA,NA
G_5.2.163,411,2.4444444444445086,0.07504888888889398,0.02303222222222627,2.6633974124671997,2.0928997756681462,1.4934947580934048,1.3828964147131109,536.814346862327,9.270032043082333,375.2170212255333,5.588374711294911,5.7742400273732315,60.38954322170581
G_5.2.165,411,1.0000000000000984,0.00277666666665321,7.233333333271632e-4,1.5372825000960666,1.6140676524828943,1.3468603775987926,1.1883383086599877,329.2944024097716,10.206528325636222,NA,NA,NA,NA
G_5.2.166,self,1.0888888888888704,0.01164444444445063,0.00324888888889407,1.6189956154309564,1.607096369724584,1.365320905769323,1.1807258618133118,220.39016159496407,6.509072429206061,NA,NA,NA,NA
G_5.2.169,411,1.5888888888889423,0.04229222222221791,0.01107666666666394,2.365246690726152,1.855946983706011,1.5029427700374098,1.232706123289244,647.1245798326053,13.339406444315106,610.7901975228087,3.626174553044181,10.923428595868655,23.35638162901278
G_5.2.17,self,0.7666666666665505,0.00454111111111585,0.00105000000000222,1.350028773791093,1.5734344872837165,1.3344569900798462,1.1820834225060115,343.324043915844,9.25314609077182,302.22894675621353,4.333245929890576,6.680096028056912,44.83037878391343
G_5.2.18,900,1.739999999999911,0.01234999999999126,0.00307599999999262,1.5106527558755467,1.6818034764437413,1.3496499642937518,1.252597837823798,233.27260800152243,9.854471432491083,NA,NA,NA,NA
G_5.2.2,900,0.22222222222219412,0.00235444444443829,4.377777777738565e-4,3.142356791520342,2.2601475467917655,1.5977188831021645,1.4087740041627068,507.0238186384402,10.838271978648098,591.779568751913,4.331998344711255,11.097790600527592,17.07217031092333
G_5.2.3,900,0.25000000000004674,0.00187249999999622,3.1749999999744006e-4,2.6593368107457867,2.0694990571687195,1.585702600090935,1.296887529219154,365.2295144078115,10.245366016191271,334.3702754886431,9.643483689772038,8.77451842319859,27.96361694403796
G_5.2.4,900,1.4444444444445252,0.01550999999999588,0.00595666666666318,1.855954221526298,1.647062528644311,1.4489767157857936,1.153343050236705,498.3835237781109,11.525348744430604,487.8072203244502,3.61344847251177,8.812025164462222,25.434545247785604
G_5.2.5,900,2.214285714285841,0.03863999999999409,0.00880571428571024,3.000779178253035,2.4487698671271545,1.543062240370171,1.5739511994632958,305.6937930679847,8.73982072089497,319.2334183954562,5.446573256072382,6.489674690389537,34.22067193994273
G_5.2.7,self,0.7444444444444704,0.00577444444444325,0.00205888888888801,1.1298707449769336,1.5223335137909897,1.2404999841611226,1.2356270820145208,307.8447331678037,8.541325738782275,287.18085633767805,5.020332419570489,7.840388024293385,31.792254026411698
G_5.2.72,902,0.2666666666667741,4.0222222222435766e-4,1.033333333337709e-4,0.7223554845380886,1.2199428191728172,1.2045822436933329,1.0377510708821838,160.23172823845607,10.150146753671644,169.28662973976344,6.5970389892534325,7.728343225456685,30.7102897845594
G_5.2.73,902,1.9166666666667844,0.01873833333333388,0.00869999999999934,2.25434860738954,1.5950101295849684,1.510510536845289,1.060861068628169,428.1959555000685,11.81577394893133,325.34623825397415,4.068094132163788,6.8974464235409645,51.47116695698061
G_5.2.76,902,1.7222222222223067,0.11266333333332908,0.04690555555555393,2.55785806833949,1.683398705510307,1.609853090296887,1.0650053408327451,442.6282971873546,12.751449635693673,509.88468985490306,3.616808276343101,9.62172962076901,33.206806675031054
G_5.2.77,902,2.9833333333333356,0.06517000000000502,0.02156166666666844,1.6800409313654143,1.5534776767125191,1.4348258732022985,1.0880880159354636,437.2774850710893,11.136105905177384,217.71546804171328,4.370933085439593,6.759104023267351,47.14912055647898
G_5.2.78,902,0.3499999999999117,8.92499999996325e-4,2.54999999997911e-4,0.7148729155793885,1.4503370727677505,1.154490638313966,1.2679823001521042,143.6292214423588,7.234081937913755,NA,NA,NA,NA
G_5.2.8,900,0.21111111111118563,0.00135777777777742,2.544444444442474e-4,1.6832443367279684,1.6715896270179391,1.3897026163655557,1.2096480401496534,404.5722322100914,10.302316969024629,365.819865609053,11.374321523587133,7.750074538099765,30.89838691246156
G_5.2.82,902,1.461053500406706e-13,-1.844011054963346e-15,-8.690964614643805e-16,0.4867068266795993,1.3044904227961571,1.2838771628584986,1.0386557419889706,244.3112657068172,10.646094148981405,NA,NA,NA,NA
G_5.2.9,900,0.23333333333331296,0.00213022222222299,3.28888888889422e-4,3.237746404455814,2.2107927616902967,1.6914365833992884,1.3049322646396757,385.2971423826238,11.118484801027831,444.2795673341559,5.196135701858802,9.097962689021028,22.70155427288792
G_5.3.1,900,2.455555555555536,0.16735555555555215,0.1020066666666629,3.750713313170136,1.973678378866542,1.6909346208550315,1.15751163625284,345.3390726633714,11.339195833382824,484.73469995598487,4.801947601361683,9.270503490253144,12.022938133225422
G_5.3.100,912,2.5333333333332897,0.11886999999999542,0.06018499999999791,1.365803553697821,2.197107422884654,1.3688797828001382,1.543059375804973,291.6670886574397,12.309963040112944,NA,NA,NA,NA
G_5.3.101,912,2.250000000000074,0.14460999999999685,0.07727499999999923,1.69038346234407,1.9411611771905144,1.3160694977449972,1.428376657222212,309.1383495206337,15.34921003923533,262.773940376512,7.684940966751457,8.48087042627769,54.10496576132894
G_5.3.102,912,2.2200000000000957,0.1265859999999893,0.06343599999999658,2.632801395599674,2.279575721108548,1.3584233733244695,1.6052857921438366,318.41019247400516,8.959642699346798,NA,NA,NA,NA
G_5.3.106,912,2.433333333333348,0.03034000000000175,0.01230888888889013,2.629946512036166,1.828531251339056,1.5991912484817938,1.151355703201041,636.1334583369472,12.298508100347034,573.6325626040887,4.1742450102919175,8.435960912307808,35.69271427097205
G_5.3.11,900,1.577777777777794,0.11809666666666184,0.07607999999999564,3.444905174776313,1.907288090210114,1.6157042493512657,1.1728529293611234,336.28483353021176,10.87575073669462,355.4680566814336,4.7252153011220415,7.734330696776926,44.218488107764145
G_5.3.110,912,1.9222222222222087,0.0911611111111144,0.03164666666666786,1.1848025014070451,1.5940056584954252,1.366760805655178,1.169844870277013,564.115878251561,14.965538004887629,791.495468041686,5.313592393083581,15.379104023266818,15.465784899945046
G_5.3.111,912,2.316666666666765,0.09271833333333256,0.03429833333333319,4.264599288966361,2.0920734315542986,1.7353842023911916,1.1974605882177225,375.2240839237384,9.293178544251884,NA,NA,NA,NA
G_5.3.113,912,2.416666666666607,0.09661833333334346,0.05290666666667134,0.8634940579300219,1.6508238755695015,1.2458468050959604,1.310253984438542,573.7422282920367,15.62856322707397,367.3754680417294,5.368400919319527,8.0791040232671385,62.469197133851054
G_5.3.114,912,1.8999999999999817,0.0083216666666648,0.00197166666666572,2.1948912289474976,1.7401134987188367,1.500935506378981,1.16204652584921,740.1018442234393,25.71323667695134,NA,NA,NA,NA
G_5.3.118,912,0.3888888888889844,0.00139555555553408,3.8222222221187584e-4,1.6781124059347683,1.498813582152788,1.3855123808963643,1.0973410117425335,490.08866622407015,14.661106475904925,337.34624463363946,4.876217051622216,7.621672025319356,45.959612795633234
G_5.3.12,900,1.9249999999998184,0.15395500000000611,0.08769125000000623,2.7999363254700875,1.7790724764348398,1.5407205833482198,1.1609516858488689,265.7449298438332,9.910723904438788,491.0436772594189,3.5173839137594833,9.602197357740724,17.148525710660003
G_5.3.120,912,2.0285714285714636,0.11838571428572732,0.06564000000000653,0.9803884977907762,1.785824491531438,1.2378672842322171,1.4114188142320718,412.7794062478527,16.374756450943497,NA,NA,NA,NA
G_5.3.121,self,0.18749999999989983,0.00106125000001279,2.1625000000445637e-4,1.0487800490202228,1.43638627210069,1.243809773225261,1.1808542187724869,352.61676772026686,9.892748287983215,346.5354808010261,15.385262360749646,8.297555226825136,8.982809050909209
G_5.3.122,912,2.166666666666737,0.14517888888889016,0.08664222222222515,1.7512321818996812,1.8209606797694613,1.3813438940727891,1.2907162862430153,563.4332824604905,15.852326782305214,489.0395132509894,4.357472329896531,10.710208025148871,31.9888973713012
G_5.3.123,self,-3.552713678800501e-15,1.2472661792273245e-15,1.639747365667077e-15,0.35293863368606226,1.137316833420432,1.0922462857433568,1.0677030535954244,222.93549976285084,8.82468526869469,NA,NA,NA,NA
G_5.3.125,912,1.9111111111111616,0.04533666666666013,0.01324222222221849,2.0783472234402964,1.8705503643594985,1.4712906739614555,1.2787422042534282,604.8018675743161,14.67547022464387,556.9962446336145,15.798932535642038,10.121672025319514,45.7154199638741
G_5.3.13,900,2.0444444444444345,0.02499555555556307,0.0087655555555575,1.909822379962652,1.7482340356099342,1.439725561192679,1.2286580637083038,462.8088078751099,11.592104384307326,393.5962446336111,9.06309904525883,8.413338691986471,44.74544719845457
G_5.3.14,900,2.1333333333333586,0.14047222222222655,0.08665111111111272,3.7243580240277705,1.9492223678005511,1.6941261211572416,1.1463939606371183,429.0505061466752,11.261491487308014,367.0385425110744,5.22744462432358,7.875748022582574,37.36191719860286
G_5.3.15,900,0.8750000000001233,0.00388500000000181,0.00118250000000326,2.9327774140851948,2.3872676932914016,1.6243343447601302,1.4638502054414857,259.3273057670598,7.380767995559216,NA,NA,NA,NA
G_5.3.164,111,2.000000000000067,0.1492566666666719,0.05589333333333556,3.898950289430584,1.8335191713203585,1.803007938598454,1.028084164361605,589.1182480621164,17.682360015773263,NA,NA,NA,NA
G_5.3.165,111,0.18333333333339577,6.949999999926997e-4,2.549999999960878e-4,1.2116041786351928,1.368662763553718,1.3260195090305045,1.044564975126693,207.07377813466292,10.105419985784453,NA,NA,NA,NA
G_5.3.168,111,0.02499999999989532,5.37500000113364e-5,2.0000000006405085e-5,-0.06712630203062897,0.9610710877040284,0.9484185848928948,1.0453084847774867,119.48481695497615,8.288306249074974,NA,NA,NA,NA
G_5.3.17,900,0.3142857142858102,7.700000000063888e-4,1.8285714286125172e-4,2.112438513645512,1.90690036863921,1.52537106983192,1.2548125666413297,299.6303503362711,7.421181098417563,236.3673935723279,2.9880993082539655,6.604960023951302,21.187003187228573
G_5.3.171,902,0.01250000000004281,1.0999999998895749e-4,2.7499999994471183e-5,0.4333310026569443,1.1560795432439632,1.1282016915150983,1.053391697124735,138.71642802301687,9.276829784248768,133.3404808010643,8.95749677756356,8.082555226825484,26.163967379219496
G_5.3.18,900,0.27777777777777357,9.99999999994285e-4,1.3777777777339772e-4,3.564709988058236,2.2394987012549508,1.6434251961100297,1.3594771658990827,616.0218572397423,15.305799454130334,523.218357932601,3.6385803116478854,10.502694424738417,30.656589413607747
G_5.3.19,900,0.4000000000000181,0.00562888888888449,0.003942222222221,3.203693486252631,2.2182292416721143,1.6558796520171917,1.3358686879225998,548.3449448171084,14.29199925327618,516.1933515529153,3.7187750981214496,9.44096882295899,27.875947674672943
G_5.3.21,900,1.6166666666666991,0.01538083333333363,0.00688916666666692,1.6761594115428753,1.6909481621391582,1.4271941947535798,1.1807295175909425,592.7470347926944,16.453774964138358,453.6444379986128,3.9707211501388744,10.370477202716277,39.4210353943228
G_5.3.24,self,0.1999999999999773,7.539999999987973e-4,2.379999999989396e-4,0.6434242166817796,1.384188830030578,1.1619819179571471,1.206334812016726,433.26425703886946,10.371347150156163,410.74779526559087,5.091820882315586,8.512117788714304,25.19568149232192
G_5.3.25,self,1.1555555555556285,0.06021222222222247,0.0372144444444453,1.5430496251473196,1.8327172071202589,1.4278377246188814,1.273156996716889,297.90667373667924,10.488424448413603,268.51239229641124,3.5923479391370727,7.945114903595424,34.742313248799725
G_5.3.26,900,1.1111111111111358,0.02069777777777876,0.00444222222222266,1.8459307203414896,1.700185174761122,1.4194143929959488,1.2020874819787997,606.130412628277,15.240712924792296,667.2924042051093,3.4459915616104806,13.58700269358336,13.139466025632762
G_5.3.28,self,0.2000000000001405,0.02088999999999975,0.01224400000000008,0.6817989327222276,1.378233421917241,1.1156635618607535,1.2148780623972173,376.2976098029119,11.909293505353318,NA,NA,NA,NA
G_5.3.3,900,0.44999999999997575,0.00437874999999998,9.324999999999303e-4,2.8947565150826344,2.0214112600354244,1.5279355225109164,1.3229582476614916,311.1272199121899,10.067435216117826,267.57085442379145,4.559164658967298,6.928120343759827,53.300801645027065
G_5.3.31,900,0.2000000000001372,6.962500000017493e-4,1.450000000010397e-4,3.765130076496684,2.271172383468594,1.6891681228433233,1.3459935215858998,528.2796102051525,12.23657145941507,507.1895132509693,3.909474670800012,11.94770802514873,21.774818693124576
G_5.3.32,self,1.1800000000000646,0.05835199999999636,0.03621799999999703,0.8482322347003075,1.7271829118290325,1.2943135997116488,1.3182847471686772,171.65724057271245,7.018871187842757,NA,NA,NA,NA
G_5.3.35,900,1.3600000000000363,0.09841199999997922,0.05590799999998972,6.112069510357273,2.334034618665509,1.994354136892365,1.1602466581240969,368.84912060227,15.533295715256102,NA,NA,NA,NA
G_5.3.37,912,2.2833333333333696,0.12600000000001996,0.05896333333334173,2.1566957854591853,1.8424676559941395,1.4496921371593996,1.25452760106847,412.4415747965169,14.651270088220354,337.66803541590707,4.053305304299102,7.770245357512967,51.113011134719514
G_5.3.40,912,3.066666666666703,0.14111333333331516,0.08414666666665871,1.633530835755176,2.075459643411691,1.3422278570337278,1.4815840117138162,346.54280448367854,16.153596881445843,507.3411205180294,3.975790032597355,15.7064320264607,18.94290953363489
G_5.3.47,912,1.8499999999999452,0.07411666666666614,0.02211833333333247,1.0837370910395867,1.5198989846111193,1.3362615790457444,1.1543298540283786,671.4519644513799,18.58989187670602,NA,NA,NA,NA
G_5.3.49,912,3.500000000000198,0.0848359999999957,0.02419399999999609,1.683657440451838,1.6391944299627486,1.441665761578236,1.1429693749810257,375.04891603120706,13.047543553274387,NA,NA,NA,NA
G_5.3.5,900,2.122222222222124,0.153191111111091,0.08298111111110085,4.904361533004118,2.1355703817232192,1.7860881414265752,1.1904983213492335,482.9329333345348,11.215928266697563,502.71888978959646,2.9213863052890137,9.429686779643724,32.02718416868868
G_5.3.50,912,2.3555555555557017,0.06467666666667005,0.04092222222222339,0.7167135101447841,1.814200931360047,1.1908103624397572,1.4783372882300043,432.3177227145906,13.247532690162917,525.3978959998389,3.0177323198106425,12.764437969017846,15.943389612098976
G_5.3.52,912,1.6666666666666312,0.06450499999999572,0.01895833333333108,2.1279908733892294,1.666884537264275,1.52369365684217,1.0999286914756654,531.0185885763302,12.593122168593805,NA,NA,NA,NA
G_5.3.56,912,1.1166666666667062,0.03314999999998867,0.01523166666666132,2.88795333547446,2.1664237766432186,1.4451179161033547,1.4857281565712026,767.1263160211413,21.577392475368526,800.4616169804316,4.040141324210511,20.71739202189799,7.80820377983809
G_5.3.59,912,1.8833333333333613,0.03602833333333021,0.01593499999999823,1.9711458797640624,1.7591121301783836,1.474796159275929,1.1948506519011763,668.7773925541263,13.10148737509373,NA,NA,NA,NA
G_5.3.6,self,0.8444444444445367,0.0076011111111112,0.00456666666666679,0.9844285922030434,1.4767986814600509,1.212219854381551,1.226929666803217,237.80836373673736,7.110589635338819,238.89752619418795,3.5694201724298886,5.89416749184972,34.78697638494931
G_5.3.60,912,2.255555555555617,0.11043888888888076,0.05833888888888411,1.9627584642450264,1.977688110747649,1.3781796363906444,1.402340662845153,385.8428862374739,13.130071978646864,460.00873346922566,2.859544387707952,8.623027222206362,38.3770845884349
G_5.3.61,912,2.422222222222346,0.01492777777778354,0.00605777777777979,1.156524902374506,1.5719006929455004,1.4018430152586203,1.1285330535906295,353.80227159331656,9.90541986141529,NA,NA,NA,NA
G_5.3.67,912,2.400000000000082,0.14161888888887342,0.07960111111110062,1.0032084790970854,1.8509252042442832,1.3251243025957986,1.3597924910465788,416.70887758537225,11.71649193524088,391.02161698043983,13.450501198084162,7.427392021898403,54.24635560622734
G_5.3.68,912,1.6800000000000763,0.06622599999999,0.02532399999999305,0.7655676335805897,1.4126408986199424,1.253580740592252,1.1421619462529773,572.344860599523,17.200314970545506,NA,NA,NA,NA
G_5.3.7,900,2.1999999999999726,0.01831333333333357,0.00753666666666683,1.454313598034279,1.587277147418768,1.35171720264547,1.1791131776135384,548.4903389598973,16.836140889854608,472.6481701642565,4.331567141618274,13.117528026004072,17.484500855421917
G_5.3.70,912,2.7000000000000286,0.05711777777778922,0.01928333333333969,2.3606063049611996,1.9673094377522204,1.4785049077326369,1.3236457995918107,375.8194361859076,10.67352985761439,355.52317016424377,3.750494232503791,7.909194692671168,36.384496445568175
G_5.3.72,self,1.5000000000000675,0.01477999999999041,0.00533333333332771,1.1888568520409453,1.577721471675389,1.346656513327516,1.1783300967712482,312.7224342133136,7.816010368827447,442.21888837188743,4.3354924935953845,8.418747757025999,7.96605199786225
G_5.3.75,912,1.74444444444444,0.05944666666667041,0.0198977777777801,1.7959215634759451,1.6594969698578232,1.390713788712162,1.2149288840139263,567.8234975380005,13.567286413655273,410.9231599568069,4.384391823675377,7.583767063157532,47.20733078197009
G_5.3.78,912,2.0666666666666504,0.06520777777777131,0.02317555555555192,2.3202551469441186,1.769834139062154,1.618496724534636,1.0979968143299992,598.0158957881175,14.31677967018203,577.0962334692365,3.8342241426490458,10.260527222206214,30.316895730588797
G_5.3.79,912,3.322222222222188,0.16271777777778706,0.08805888888889357,2.7938410033361056,1.6925371713977553,1.5877751431958385,1.0721764301287855,806.9433442687259,19.278290987471355,779.5416169804255,5.494389409194579,11.10739202189814,43.35543068222381
G_5.3.8,900,1.80000000000002,0.12567833333333395,0.07751833333333359,2.7777839533091377,1.8124646510139033,1.5927803932403248,1.1459983901702402,304.02454224089144,9.50057865446933,484.7108646312349,5.888616900276254,9.026881306606478,24.272433920346742
G_5.3.82,912,1.087500000000038,0.00293375000000402,7.087500000027835e-4,1.3059685611258371,1.8162305847398363,1.3239110815894797,1.3733401705494197,256.46760033543944,6.958849447411422,NA,NA,NA,NA
G_5.3.9,900,1.9666666666667272,0.13833999999999297,0.07576777777777385,3.905571529256491,1.9755186763100616,1.6837314219967163,1.169927037981555,509.4483213866671,10.097249432680815,430.4539308070261,3.615466442831053,7.632032023609135,38.8864215350676
G_5.3.90,912,1.2888888888890646,0.05296777777777711,0.00209444444444527,1.7194289383415124,1.8181771060437444,1.445603697175865,1.2654047843137857,486.3973869973178,15.833146664472542,640.1154680417023,3.6718344159483913,12.909104023266872,27.217090669381378
G_5.3.91,912,2.116666666666682,0.01260333333333285,0.00664333333333298,0.8219729653291945,1.7012701179864873,1.2584668639744794,1.363673244077077,357.0205520785806,13.646776106817905,NA,NA,NA,NA
G_5.3.92,912,2.411111111111157,0.02067444444444467,0.00760888888888894,1.841170127866548,1.851308427763519,1.3721898428196548,1.3521504634151384,421.9501632371735,11.282647844952924,425.0120604708511,3.773710992335987,10.464578159732971,13.3672747008153
G_5.3.96,912,1.5888888888888948,0.05978333333333608,0.03311888888889112,3.6351269447890178,2.284092597055878,1.633921029218425,1.3800056993310983,551.0262389634772,23.03283972869751,668.9443206979065,3.58521095102041,20.56312242508036,9.826582594461344
G_5.4.10,411,1.1000000000000298,0.01754500000000022,0.00633166666666615,0.6539148425203294,1.3239644837561335,1.2116119461160042,1.107609851512637,206.9229545710732,8.107772057686088,209.79240505574737,4.128091023654935,6.943566107153768,21.0454050102314
G_5.4.103,406,1.3000000000000054,0.02203000000000068,0.00827333333333361,1.634217597384446,1.8227586587814488,1.337964838148185,1.361894927688784,334.378832689433,9.77419500809973,317.1321304552622,3.0302763195087334,6.892953622080488,37.85295461870642
G_5.4.104,406,0.8125000000001757,0.014608749999993,0.00560374999999658,2.4678479564116236,1.872006855606558,1.5151324573685254,1.218412076063769,412.8241295233329,9.29021483596248,467.3068270775592,3.187963308629321,8.862348026859625,7.378379319951305
G_5.4.105,406,1.1125000000000431,0.01284749999999994,0.00540499999999903,2.422346984062441,1.9203274374004675,1.4744026484263404,1.317327588476725,630.948864936848,12.5709335824299,419.02316469598145,8.216375792055857,8.05747751019365,40.35012715770284
G_5.4.106,406,1.3666666666667309,0.06395499999999278,0.03642166666666256,2.7114618228020166,2.0140144568161533,1.5018502530374604,1.3345364690091266,406.0981435236749,10.467577296200648,NA,NA,NA,NA
G_5.4.11,self,2.3514523661560816e-13,1.3194306758279596e-14,6.761952109357594e-15,4.432727713948939,1.1425876801392456,1.069974114334231,1.0944825207250255,299.01908405348706,11.309023971774922,242.15585633765988,5.268588176541963,7.35288802429365,34.749886671543905
G_5.4.110,406,0.6000000000001467,0.00865600000000215,0.00562200000000052,0.767753910502655,1.4010405704160047,1.2123197610372145,1.1671958570579184,167.03124973762158,6.077232276385331,171.28857440937503,4.590689397654973,5.884376031478482,29.10371212543764
G_5.4.111,406,0.04285714285722353,4.871428571378098e-4,9.42857142829782e-5,1.1054949617941052,1.3989560077144625,1.2606122432201796,1.1268245007679325,163.7191949591146,6.915916646904442,NA,NA,NA,NA
G_5.4.112,406,1.4444444444444888,0.02356222222221707,0.00868444444444043,1.7728991242159375,1.736978886120002,1.4230473246997908,1.2163903671528873,381.2581177315636,10.348964835141803,401.2334290282293,5.735622692799003,8.705050693355057,38.97223509547908
G_5.4.113,406,1.2555555555555344,0.01359666666666507,0.00585111111110994,1.379362727002405,1.5948138539661565,1.2867748797828569,1.2509950817328768,327.1568360170326,8.377671569235144,279.98599640243987,5.222194287067744,6.849525360934495,33.290210754302365
G_5.4.114,406,1.6142857142856974,0.14774428571428863,0.07831857142857286,2.8028180409181003,1.9902137295139144,1.5022758903268918,1.2960043325207111,556.9388069392877,13.819930015303656,610.4662408058381,3.499299738519004,8.917136664252443,38.21722736542079
G_5.4.115,406,2.2333333333333933,0.02380777777778105,0.00708111111111304,2.0740711278014308,1.909121565730176,1.4001923585369225,1.3681691355234114,458.69646897212306,11.14195766509479,389.2009351827276,3.331909349128935,8.232965711334456,29.708543554468392
G_5.4.116,406,1.0166666666666546,0.06549833333334512,0.03446000000000873,2.6663600654778987,1.9567860039153615,1.486991553108632,1.2981687315996886,364.1191637150597,8.337949213058835,316.91547867447,4.091492698915708,5.307813359565312,57.25930688815595
G_5.4.117,406,2.183333333333275,0.10546666666666848,0.0512583333333345,3.4946092984740167,2.4280367021697007,1.519066059668991,1.5407792010942647,438.3026969272175,8.039583803401118,NA,NA,NA,NA
G_5.4.118,406,0.6999999999999609,0.03244333333333604,0.02077333333333638,2.716382276017335,2.0881347156669205,1.4786898205587842,1.3727231434138325,369.4876451156071,7.622894761902584,453.8616329295817,3.3334313052337556,8.665456026346256,12.449694435655616
G_5.4.119,406,1.624999999999981,0.07027000000000506,0.04184625000000269,1.405934048337794,1.6638681854537576,1.395330884318858,1.2064537319861888,441.6501174067529,10.033262025123992,485.63546548988495,3.320415421873726,9.499413782554855,24.605918340803665
G_5.4.12,411,1.2250000000000514,0.03439875000000306,0.01216875000000188,1.7153328714247535,1.7005477521638546,1.4866264183185462,1.148128868371862,407.2302694609635,13.085182933153874,248.2724076075851,5.589113518440911,7.643256347865804,41.31344830389392
G_5.4.120,406,0.4333333333332904,0.00418222222221834,0.00115444444444336,1.6614489085453097,1.9986241667526936,1.2803510304834496,1.5667331972569924,348.4554163255554,8.032568597637049,373.07958647318264,3.943279805625932,8.04563949435892,6.668168976048003
G_5.4.122,406,3.500000000000207,0.1827799999999992,0.09624799999999886,1.7693688942083825,1.7501986889757402,1.444930776536434,1.2040593470935297,374.5712810642784,13.180928781511737,NA,NA,NA,NA
G_5.4.124,406,0.2333333333333236,0.00657333333333554,0.00367333333333393,0.12911949510626552,0.983673410089558,0.9541580748596528,1.0707994076590155,146.40523871077278,7.390922560057085,226.18663292955904,13.170737863064568,12.490456026346155,-4.11728879327767
G_5.4.125,406,8.92619311798626e-14,6.5416422279085396e-15,2.167970664102015e-15,1.089233646454319,0.8972842400669658,0.8457348519715863,1.0998370345534727,149.49619955653372,8.53265226197259,207.07702122552132,7.552337632846378,7.334240027372805,52.361264825808206
G_5.4.129,406,2.5777777777778654,0.10756222222223016,0.06135888888889464,3.745361102086618,2.074664235222466,1.6777737703342543,1.223891056752468,583.2528498810741,13.161667584732236,524.0660218388291,5.925016233218224,9.314620367336396,32.056332183067134
G_5.4.130,406,0.3111111111111414,0.00283666666665929,6.255555555526584e-4,0.9786529456072812,1.4398372656144258,1.239503111801816,1.1767411475651712,234.34463813457313,11.910887665223497,213.81087228680977,5.561939519507513,9.745952028741552,31.53150577198292
G_5.4.135,111,2.5777777777777917,0.02171111111110681,0.00641777777777587,0.7965108322457954,1.278242459967193,1.2489573100481244,1.039471249451796,364.0835370912572,10.577795840744944,428.4407403833911,3.4062006406792427,9.923129622602085,18.64788143748234
G_5.4.138,111,0.26666666666681516,0.00187166666665911,7.316666666626818e-4,3.9146007793651423,1.1158404141821352,1.0844971442475635,1.0469851734703126,184.7470447823565,10.510738016978772,158.80778718468594,6.770861026445633,6.673098693127055,51.27821168359104
G_5.4.14,411,0.7666666666666632,0.02413499999998686,0.00479333333332817,1.985823700684498,1.7113152137900138,1.4993300941194994,1.1391459851094263,700.6211995211861,16.13475563333515,NA,NA,NA,NA
G_5.4.142,111,-8.104628079763644e-14,-2.1163626406917047e-16,-5.460042140637e-16,2.4120213726140034,1.155385563075678,1.1466742816219069,1.031134002373714,195.58381080559343,8.03785619174706,NA,NA,NA,NA
G_5.4.143,111,2.400000000000074,0.0235725000000089,0.00712375000000701,1.6791044140412277,1.504753042748109,1.4648143384939851,1.044616108717759,513.0445433186868,12.690687110116793,381.2739301690641,3.5448198180766624,8.90210946343097,33.53315752024778
G_5.4.144,111,0.4999999999999477,0.00249400000001341,3.580000000076933e-4,1.3068188264890097,1.4721314094302218,1.3592921506727298,1.0899274606452485,215.8662096366137,9.040293776386816,NA,NA,NA,NA
G_5.4.146,111,0.8111111111110787,0.00218555555556783,7.288888888937347e-4,0.6156640089394676,1.2055758963452052,1.1608875710401776,1.0549517547200766,164.026910771958,7.681111079825925,184.77547314541533,4.588489893488908,7.338484504690495,14.660542691061137
G_5.4.148,111,2.44999999999994,0.03302749999996801,0.01070749999998692,1.784830093470779,1.5495705965438384,1.4556514674843133,1.070600068877491,418.6619150752824,8.35289809685808,NA,NA,NA,NA
G_5.4.15,411,1.4333333333333995,0.15470666666663557,0.07234166666665043,2.538323842453778,2.1212499692793387,1.3865789238442934,1.4932802278021402,574.7498890576967,14.617185742128994,605.6847084622317,3.224124607842405,10.569470959291682,31.561474419062183
G_5.4.151,111,2.775557561562891e-14,-7.9432987964978e-15,-5.5871106352523014e-15,0.2781835281509011,1.030399628837763,1.0415002375468434,1.0215957673911968,165.77868380192933,8.135019570547424,181.5827691090043,3.6569010546337246,7.200292821419308,24.98493269156304
