season,family,gid,plant,replicated,B_height,S_dry,soluble_solids
2020,jardin,G_Agourane,1,R2,1.67,0.03828,15
2020,jardin,G_Agourane,1,R2,1.59,0.03828,15
2020,jardin,G_Agourane,1,R2,1.55,0.03828,15
2020,jardin,G_Agourane,1,R3,1.4,0.04553,16
2020,jardin,G_Agourane,1,R3,1.85,0.04553,16
2020,jardin,G_Agourane,1,R3,1.58,0.04553,16
2020,jardin,G_Agourane,1,R3,1.7,0.04553,16
2020,jardin,G_Agourane,1,R3,1.81,0.04553,16
2020,jardin,G_Agourane,1,R3,1.52,0.04553,16
2020,jardin,G_Agourane,1,R3,1.66,0.04553,16
2020,jardin,G_Agourane,1,R3,1.51,0.04553,16
2020,jardin,G_Agourane,1,R3,1.68,0.04553,16
2020,jardin,G_Agourane,1,R3,1.84,0.04553,16
2020,jardin,G_Agourane,2,R1,1.69,0.062240000000000004,17
2020,jardin,G_Agourane,2,R1,1.93,0.062240000000000004,17
2020,jardin,G_Agourane,2,R1,1.88,0.062240000000000004,17
2020,jardin,G_Agourane,2,R1,1.68,0.062240000000000004,17
2020,jardin,G_Agourane,2,R1,1.92,0.062240000000000004,17
2020,jardin,G_Agourane,2,R1,1.75,0.062240000000000004,17
2020,jardin,G_Agourane,2,R1,1.73,0.062240000000000004,17
2020,jardin,G_Agourane,2,R1,1.77,0.062240000000000004,17
2020,jardin,G_Agourane,2,R1,1.78,0.062240000000000004,17
2020,jardin,G_Agourane,2,R2,1.64,0.04107000000000001,16
2020,jardin,G_Agourane,2,R2,1.83,0.04107000000000001,16
2020,jardin,G_Agourane,2,R2,1.78,0.04107000000000001,16
2020,jardin,G_Agourane,2,R2,1.61,0.04107000000000001,16
2020,jardin,G_Agourane,2,R2,1.66,0.04107000000000001,16
2020,jardin,G_Agourane,2,R2,1.65,0.04107000000000001,16
2020,jardin,G_Agourane,2,R2,1.47,0.04107000000000001,16
2020,jardin,G_Agourane,2,R2,1.74,0.04107000000000001,16
2020,jardin,G_Agourane,2,R2,1.33,0.04107000000000001,16
2020,jardin,G_Agourane,2,R3,1.93,0.07616999999999999,15
2020,jardin,G_Agourane,2,R3,1.83,0.07616999999999999,15
2020,jardin,G_Agourane,2,R3,1.92,0.07616999999999999,15
2020,jardin,G_Agourane,2,R3,1.73,0.07616999999999999,15
2020,jardin,G_Agourane,2,R3,1.6,0.07616999999999999,15
2020,jardin,G_Agourane,2,R3,1.61,0.07616999999999999,15
2020,jardin,G_Agourane,2,R3,1.66,0.07616999999999999,15
2020,jardin,G_Agourane,2,R3,1.8,0.07616999999999999,15
2020,jardin,G_Agourane,2,R3,1.74,0.07616999999999999,15
2020,jardin,G_Agourane,2,R3,1.82,0.07616999999999999,15
2020,jardin,G_Agourane,3,R1,1.51,0.06601,22
2020,jardin,G_Agourane,3,R1,1.93,0.06601,22
2020,jardin,G_Agourane,3,R1,1.57,0.06601,22
2020,jardin,G_Agourane,3,R1,1.56,0.06601,22
2020,jardin,G_Agourane,3,R1,1.86,0.06601,22
2020,jardin,G_Agourane,3,R1,1.82,0.06601,22
2020,jardin,G_Agourane,3,R1,1.78,0.06601,22
2020,jardin,G_Agourane,3,R1,1.71,0.06601,22
2020,jardin,G_Agourane,3,R1,1.81,0.06601,22
2020,jardin,G_Agourane,3,R1,1.63,0.06601,22
2020,jardin,G_AK.ouziom,1,R1,2.18,0.05452,20
2020,jardin,G_AK.ouziom,1,R1,1.9,0.05452,20
2020,jardin,G_AK.ouziom,1,R1,1.98,0.05452,20
2020,jardin,G_AK.ouziom,1,R1,1.93,0.05452,20
2020,jardin,G_AK.ouziom,1,R1,1.94,0.05452,20
2020,jardin,G_AK.ouziom,1,R1,2.21,0.05452,20
2020,jardin,G_AK.ouziom,1,R1,1.97,0.05452,20
2020,jardin,G_AK.ouziom,1,R1,2.15,0.05452,20
2020,jardin,G_AK.ouziom,1,R1,2.04,0.05452,20
2020,jardin,G_AK.ouziom,1,R2,2.02,0.049819999999999996,19
2020,jardin,G_AK.ouziom,1,R2,2.13,0.049819999999999996,19
2020,jardin,G_AK.ouziom,1,R2,2.24,0.049819999999999996,19
2020,jardin,G_AK.ouziom,1,R2,2.07,0.049819999999999996,19
2020,jardin,G_AK.ouziom,1,R2,2.05,0.049819999999999996,19
2020,jardin,G_AK.ouziom,1,R2,2.09,0.049819999999999996,19
2020,jardin,G_AK.ouziom,1,R2,2.21,0.049819999999999996,19
2020,jardin,G_AK.ouziom,1,R3,2.26,0.060809999999999996,18
2020,jardin,G_AK.ouziom,1,R3,2.3,0.060809999999999996,18
2020,jardin,G_AK.ouziom,1,R3,2.07,0.060809999999999996,18
2020,jardin,G_AK.ouziom,1,R3,1.99,0.060809999999999996,18
2020,jardin,G_AK.ouziom,1,R3,2.36,0.060809999999999996,18
2020,jardin,G_AK.ouziom,1,R3,2.1,0.060809999999999996,18
2020,jardin,G_AK.ouziom,1,R3,2.09,0.060809999999999996,18
2020,jardin,G_AK.ouziom,1,R3,2.15,0.060809999999999996,18
2020,jardin,G_AK.ouziom,2,R1,1.96,0.03901,17
2020,jardin,G_AK.ouziom,2,R1,2.03,0.03901,17
2020,jardin,G_AK.ouziom,2,R1,1.85,0.03901,17
2020,jardin,G_AK.ouziom,2,R1,1.79,0.03901,17
2020,jardin,G_AK.ouziom,2,R1,1.95,0.03901,17
2020,jardin,G_AK.ouziom,2,R1,1.86,0.03901,17
2020,jardin,G_AK.ouziom,2,R1,1.76,0.03901,17
2020,jardin,G_AK.ouziom,2,R1,1.93,0.03901,17
2020,jardin,G_AK.ouziom,2,R1,1.92,0.03901,17
2020,jardin,G_AK.ouziom,2,R1,2.31,0.03901,17
2020,jardin,G_AK.ouziom,2,R2,2.08,0.06352,18
2020,jardin,G_AK.ouziom,2,R2,2.12,0.06352,18
2020,jardin,G_AK.ouziom,2,R2,2.24,0.06352,18
2020,jardin,G_AK.ouziom,2,R2,1.85,0.06352,18
2020,jardin,G_AK.ouziom,2,R2,2.11,0.06352,18
2020,jardin,G_AK.ouziom,2,R2,2,0.06352,18
2020,jardin,G_AK.ouziom,2,R2,1.88,0.06352,18
2020,jardin,G_AK.ouziom,2,R2,1.96,0.06352,18
2020,jardin,G_AK.ouziom,2,R2,1.99,0.06352,18
2020,jardin,G_AK.ouziom,2,R3,1.9,0.05836,17
2020,jardin,G_AK.ouziom,2,R3,2.01,0.05836,17
2020,jardin,G_AK.ouziom,2,R3,2.13,0.05836,17
2020,jardin,G_AK.ouziom,2,R3,1.81,0.05836,17
2020,jardin,G_AK.ouziom,2,R3,2.08,0.05836,17
2020,jardin,G_AK.ouziom,2,R3,1.95,0.05836,17
2020,jardin,G_AK.ouziom,2,R3,1.93,0.05836,17
2020,jardin,G_AK.ouziom,2,R3,2.16,0.05836,17
2020,jardin,G_AK.ouziom,3,R1,1.88,0.04518,20
2020,jardin,G_AK.ouziom,3,R1,1.91,0.04518,20
2020,jardin,G_AK.ouziom,3,R1,1.71,0.04518,20
2020,jardin,G_AK.ouziom,3,R1,1.78,0.04518,20
2020,jardin,G_AK.ouziom,3,R1,1.74,0.04518,20
2020,jardin,G_AK.ouziom,3,R1,1.72,0.04518,20
2020,jardin,G_AK.ouziom,3,R1,1.8,0.04518,20
2020,jardin,G_AK.ouziom,3,R1,1.93,0.04518,20
2020,jardin,G_AK.ouziom,3,R2,1.94,0.055349999999999996,18
2020,jardin,G_AK.ouziom,3,R2,2.03,0.055349999999999996,18
2020,jardin,G_AK.ouziom,3,R2,2.08,0.055349999999999996,18
2020,jardin,G_AK.ouziom,3,R2,2.1,0.055349999999999996,18
2020,jardin,G_AK.ouziom,3,R2,2.11,0.055349999999999996,18
2020,jardin,G_AK.ouziom,3,R2,2.05,0.055349999999999996,18
2020,jardin,G_AK.ouziom,3,R2,2.01,0.055349999999999996,18
2020,jardin,G_AK.ouziom,3,R2,1.79,0.055349999999999996,18
2020,jardin,G_AK.ouziom,3,R2,2.15,0.055349999999999996,18
2020,jardin,G_Alburla,1,R1,1.79,0.08186000000000002,19
2020,jardin,G_Alburla,1,R1,1.63,0.08186000000000002,19
2020,jardin,G_Alburla,1,R1,1.72,0.08186000000000002,19
2020,jardin,G_Alburla,1,R1,1.73,0.08186000000000002,19
