season,family,gid,plant,replicated,S_dry
2018,jardin,G_Big.Red,3,R2,0.009489999999999998
2018,jardin,G_Big.Red,3,R3,0.009749999999999998
2018,jardin,G_Black,1,R1,0.002429999999999999
2018,jardin,G_Black,1,R2,0.002090000000000003
2018,jardin,G_Black,1,R3,0.0042899999999999995
2018,jardin,G_Blush,1,R1,0.011110000000000004
2018,jardin,G_Blush,1,R2,0.012439999999999996
2018,jardin,G_Blush,1,R3,0.011120000000000001
2018,jardin,G_Blush,2,R1,0.013040000000000001
2018,jardin,G_Blush,2,R2,0.007880000000000003
2018,jardin,G_Blush,2,R3,0.008750000000000003
2018,jardin,G_Bogazkere,1,R2,0.05025999999999999
2018,jardin,G_Bogazkere,1,R1,0.05193000000000001
2018,jardin,G_Bogazkere,1,R3,0.04629
2018,jardin,G_Bogazkere,2,R1,0.03456
2018,jardin,G_Bogazkere,2,R2,0.039290000000000005
2018,jardin,G_Bogazkere,2,R3,0.04806
2018,jardin,G_Calmeria,1,R1,0.07221999999999999
2018,jardin,G_Calmeria,1,R2,0.09191
2018,jardin,G_Calmeria,2,R1,0.09743000000000002
2018,jardin,G_Calmeria,2,R2,0.07149
2018,jardin,G_Calmeria,3,R1,0.09616
2018,jardin,G_Calmeria,3,R2,0.07246
2018,jardin,G_Canner,2,R3,0
2018,jardin,G_Canner,1,R1,0
2018,jardin,G_Canner,1,R2,0
2018,jardin,G_Canner,1,R3,0
2018,jardin,G_Canner,2,R1,0
2018,jardin,G_Canner,2,R2,0
2018,jardin,G_Cardinal,2,R3,0.06297
2018,jardin,G_Cardinal,3,R1,0.05944000000000001
2018,jardin,G_Cardinal,1,R1,0.06412
2018,jardin,G_Cardinal,1,R2,0.05029999999999999
2018,jardin,G_Cardinal,1,R3,0.06893
2018,jardin,G_Cardinal,2,R1,0.052489999999999995
2018,jardin,G_Cardinal,2,R2,0.07074
2018,jardin,G_Cardinal,3,R2,0.06438999999999999
2018,jardin,G_Cardinal,3,R3,0.06846
2018,jardin,G_Centennial,3,R2,0
2018,jardin,G_Centennial,1,R1,7.599999999999996e-4
2018,jardin,G_Centennial,1,R2,0.0015400000000000025
2018,jardin,G_Centennial,2,R1,0
2018,jardin,G_Centennial,3,R1,8.900000000000019e-4
2018,jardin,G_Centennial,3,R3,0
2018,jardin,G_Centennial,3,R4,0
2018,jardin,G_Centennial,3,R5,0
2018,jardin,G_Cesar,1,R1,0.07461000000000001
2018,jardin,G_Cesar,1,R2,0.07317
2018,jardin,G_Cesar,1,R3,0.09195
2018,jardin,G_Cesar,2,R1,0.09219
2018,jardin,G_Cesar,2,R2,0.05628999999999999
2018,jardin,G_Cesar,2,R3,0.050649999999999994
2018,jardin,G_Cesar,3,R1,0.07381
2018,jardin,G_Cesar,3,R2,0.07083999999999999
2018,jardin,G_Cesar,3,R3,0.08817000000000001
2018,jardin,G_Chaselas.Musque,1,R1,0.04582000000000001
2018,jardin,G_Chaselas.Musque,1,R2,0.05117000000000001
2018,jardin,G_Chaselas.Musque,1,R3,0.044160000000000005
2018,jardin,G_Chaselas.Musque,2,R1,0.05639000000000001
2018,jardin,G_Chaselas.Musque,2,R2,0.05778000000000001
2018,jardin,G_Chaselas.Musque,2,R3,0.041780000000000005
2018,jardin,G_Chaselas.Musque,3,R1,0.046299999999999994
2018,jardin,G_Chaselas.Musque,3,R2,0.06417999999999999
2018,jardin,G_Chaselas.Musque,3,R3,0.045880000000000004
2018,jardin,G_Chirai.Obak,2,R2,0.09251000000000001
2018,jardin,G_Chirai.Obak,1,R1,0.08679
2018,jardin,G_Chirai.Obak,1,R2,0.06383000000000001
2018,jardin,G_Chirai.Obak,1,R3,0.07142
2018,jardin,G_Chirai.Obak,2,R1,0.08909
2018,jardin,G_Chirai.Obak,3,R1,0.07259
2018,jardin,G_Chirai.Obak,3,R2,0.061860000000000005
2018,jardin,G_Chirai.Obak,3,R3,0.07821000000000002
2018,jardin,G_Chouchillon,1,R1,0.07626999999999999
2018,jardin,G_Chouchillon,1,R2,0.07571000000000001
2018,jardin,G_Chouchillon,1,R3,0.07568
2018,jardin,G_Crimson,2,R2,0
2018,jardin,G_Crimson,1,R1,0
2018,jardin,G_Crimson,1,R2,0
2018,jardin,G_Crimson,1,R3,0
2018,jardin,G_Crimson,2,R1,0
2018,jardin,G_Crimson,2,R3,0
2018,jardin,G_Csaba.Gyangye,2,R2,0.043129999999999995
2018,jardin,G_Csaba.Gyangye,1,R1,0.02857
2018,jardin,G_Csaba.Gyangye,1,R2,0.028130000000000006
2018,jardin,G_Csaba.Gyangye,2,R1,0.03194999999999999
2018,jardin,G_Csaba.Gyangye,3,R1,0.021699999999999997
2018,jardin,G_Csaba.Gyangye,4,R1,0.033389999999999996
2018,jardin,G_Csaba.Gyangye,4,R2,0.04301000000000001
2018,jardin,G_Csaba.Gyangye,4,R3,0.05489999999999999
2018,jardin,G_Delizia.di.Vaprio,1,R1,0.07050000000000001
2018,jardin,G_Delizia.di.Vaprio,1,R2,0.060529999999999994
2018,jardin,G_Delizia.di.Vaprio,1,R3,0.06282999999999998
2018,jardin,G_Delizia.di.Vaprio,2,R1,0.043550000000000005
2018,jardin,G_Delizia.di.Vaprio,2,R2,0.05396000000000001
2018,jardin,G_Delizia.di.Vaprio,2,R3,0.04894
2018,jardin,G_Dawn,2,R3,0
2018,jardin,G_Dawn,1,R1,0
2018,jardin,G_Dawn,1,R2,8.599999999999997e-4
2018,jardin,G_Dawn,1,R3,0.001100000000000001
2018,jardin,G_Dawn,2,R1,0.002889999999999998
2018,jardin,G_Dawn,2,R2,7.900000000000019e-4
2018,jardin,G_Duc.Magenta,1,R1,0.05992000000000001
2018,jardin,G_Duc.Magenta,1,R2,0.07443
2018,jardin,G_Duc.Magenta,1,R3,0.07888999999999999
2018,jardin,G_Duc.Magenta,2,R1,0.09302000000000002
2018,jardin,G_Duc.Magenta,2,R2,0.07826
2018,jardin,G_Duc.Magenta,2,R3,0.08229
2018,jardin,G_Duc.Magenta,3,R1,0.10384
2018,jardin,G_Duc.Magenta,3,R2,0.07839
2018,jardin,G_Duc.Magenta,3,R3,0.08732
2018,jardin,G_Emperor,2,R2,0.06432
2018,jardin,G_Emperor,1,R1,0.06731000000000001
2018,jardin,G_Emperor,1,R2,0.10407999999999999
2018,jardin,G_Emperor,1,R3,0.07185
2018,jardin,G_Emperor,2,R1,0.08832
2018,jardin,G_Emperor,2,R3,0.09949000000000001
2018,jardin,G_Espadeiro.Tinto,1,R1,0.060529999999999994
2018,jardin,G_Espadeiro.Tinto,1,R2,0.05942000000000001
2018,jardin,G_Espadeiro.Tinto,1,R3,0.05515000000000001
2018,jardin,G_Espadeiro.Tinto,2,R1,0.06791
2018,jardin,G_Espadeiro.Tinto,2,R2,0.053059999999999996
2018,jardin,G_Espadeiro.Tinto,2,R3,0.06337000000000001
2018,jardin,G_Espadeiro.Tinto,3,R1,0.0692
2018,jardin,G_Espadeiro.Tinto,3,R2,0.07359000000000002
2018,jardin,G_Espadeiro.Tinto,3,R3,0.052590000000000005
2018,jardin,G_Exotic,1,R1,0.11812
2018,jardin,G_Exotic,1,R2,0.10915000000000001
2018,jardin,G_Exotic,1,R3,0.11501000000000001
2018,jardin,G_Exotic,2,R1,0.10806999999999997
2018,jardin,G_Exotic,2,R2,0.07422
2018,jardin,G_Exotic,2,R3,0.07483999999999999
2018,jardin,G_Flame,3,R1,0.003470000000000001
2018,jardin,G_Flame,3,R2,0.004169999999999996
2018,jardin,G_Flame,3,R3,0.002939999999999998
2018,jardin,G_Flame,3,R4,0.004860000000000003
2018,jardin,G_Flame,2,R1,3.0000000000000024e-4
2018,jardin,G_Flame,2,R2,0.0030600000000000015
2018,jardin,G_Flame,1,R1,0.0031499999999999974
2018,jardin,G_Flame,1,R2,0.004149999999999998
2018,jardin,G_Fue.Fuki,1,R1,0.10419
2018,jardin,G_Fue.Fuki,1,R2,0.06563
2018,jardin,G_Fue.Fuki,1,R3,0.09735999999999999
2018,jardin,G_Iniagrape.one,1,R1,0.007250000000000001
2018,jardin,G_Iniagrape.one,1,R2,0.0020000000000000018
2018,jardin,G_Iniagrape.one,1,R3,0.0031899999999999984
2018,jardin,G_Iniagrape.one,2,R1,0.00423
2018,jardin,G_Iniagrape.one,2,R2,0.0063199999999999975
2018,jardin,G_Iniagrape.one,2,R3,0.005509999999999998
2018,jardin,G_Iniagrape.one,3,R1,0.011030000000000002
2018,jardin,G_Iniagrape.one,3,R2,0.0017000000000000014
2018,jardin,G_Iniagrape.one,3,R3,0.0050300000000000015
2018,jardin,G_Gros.Colman,1,R1,0.09512000000000001
2018,jardin,G_Gros.Colman,1,R2,0.08313999999999999
2018,jardin,G_Gros.Colman,1,R3,0.07266999999999998
2018,jardin,G_Ilusion,1,R1,0.043160000000000004
2018,jardin,G_Ilusion,1,R2,0.04521000000000001
2018,jardin,G_Ilusion,1,R3,0.044379999999999996
2018,jardin,G_Ilusion,2,R1,0.04127
2018,jardin,G_Ilusion,2,R2,0.03548
2018,jardin,G_Ilusion,2,R3,0.04785
2018,jardin,G_Ilusion,3,R1,0.03554
2018,jardin,G_Ilusion,3,R2,0.03978
2018,jardin,G_Ilusion,3,R3,0.028750000000000005
2018,jardin,G_Italia,2,R3,0.06119000000000001
2018,jardin,G_Italia,1,R1,0.09798000000000001
2018,jardin,G_Italia,1,R2,0.08004000000000001
2018,jardin,G_Italia,1,R3,0.057100000000000005
2018,jardin,G_Italia,2,R1,0.11899
2018,jardin,G_Italia,2,R2,0.07679
2018,jardin,G_Italia,3,R1,0.09042
2018,jardin,G_Italia,3,R2,0.08056999999999999
2018,jardin,G_Italia,3,R3,0.13695
2018,jardin,G_Italia.Pirovano,1,R1,0.05333000000000001
2018,jardin,G_Italia.Pirovano,1,R2,0.08546999999999999
2018,jardin,G_Italia.Pirovano,1,R3,0.11717999999999999
2018,jardin,G_Italia.Pirovano,2,R1,0.07178
2018,jardin,G_Italia.Pirovano,2,R2,0.05244000000000001
2018,jardin,G_Italia.Pirovano,2,R3,0.08225
2018,jardin,G_July.Muscat,1,R1,0.0444
2018,jardin,G_July.Muscat,1,R2,0.10274999999999998
2018,jardin,G_July.Muscat,1,R3,0.14095
2018,jardin,G_Kapistroni.tetri,1,R1,0.04981
2018,jardin,G_Kapistroni.tetri,1,R2,0.06771
2018,jardin,G_Kapistroni.tetri,1,R3,0.05251999999999999
2018,jardin,G_Kapistroni.tetri,2,R1,0.06444999999999998
2018,jardin,G_Kapistroni.tetri,2,R2,0.05342000000000001
2018,jardin,G_Kapistroni.tetri,2,R3,0.054099999999999995
2018,jardin,G_Kyoho,1,R1,0.14437
2018,jardin,G_Kyoho,1,R2,0.14843
2018,jardin,G_Kyoho,2,R1,0.1538
2018,jardin,G_Kyoho,2,R2,0.12110000000000001
2018,jardin,G_Kyoho,2,R3,0.16518000000000002
2018,jardin,G_Korithi,1,R3,0.04287
2018,jardin,G_Korithi,1,R1,0.020560000000000005
2018,jardin,G_Korithi,1,R2,0.05721999999999999
2018,jardin,G_Korithi,2,R1,0.03867
2018,jardin,G_Korithi,2,R2,0.04787
2018,jardin,G_Korithi,2,R3,0.055600000000000004
2018,jardin,G_K.Belyi,1,R1,0.053059999999999996
2018,jardin,G_K.Belyi,1,R2,0.035550000000000005
2018,jardin,G_K.Belyi,1,R3,0.03794
2018,jardin,G_Lameiro,1,R1,0.04347
2018,jardin,G_Lameiro,1,R2,0.06537
2018,jardin,G_Lameiro,1,R3,0.04911
2018,jardin,G_Lameiro,2,R1,0.056190000000000004
2018,jardin,G_Lameiro,2,R2,0.05591
2018,jardin,G_Lameiro,2,R3,0.04304000000000001
2018,jardin,G_Lameiro,3,R1,0.04684
2018,jardin,G_Lameiro,3,R2,0.06600999999999999
2018,jardin,G_Lameiro,3,R3,0.05347999999999999
2018,jardin,G_23,3,R3,0.001219
2018,jardin,G_23,1,R1,0.006119999999999998
2018,jardin,G_23,1,R2,0.0030100000000000014
2018,jardin,G_23,1,R3,0.004570000000000002
2018,jardin,G_23,2,R1,0.0017300000000000037
2018,jardin,G_23,2,R2,0
2018,jardin,G_23,2,R3,0.0019499999999999962
2018,jardin,G_23,3,R1,0.004309999999999997
2018,jardin,G_23,3,R2,0.001429999999999998
2018,jardin,G_Magdalena,1,R1,0.07595999999999999
2018,jardin,G_Magdalena,1,R2,0.05683
2018,jardin,G_Magdalena,1,R3,0.05866
2018,jardin,G_Maravilla.de.Malaga,2,R2,0.08384
2018,jardin,G_Maravilla.de.Malaga,1,R1,0.07244999999999999
2018,jardin,G_Maravilla.de.Malaga,1,R2,0.06761000000000002
2018,jardin,G_Maravilla.de.Malaga,1,R3,0.059820000000000005
2018,jardin,G_Maravilla.de.Malaga,2,R1,0.0428
2018,jardin,G_Maravilla.de.Malaga,2,R3,0.06040000000000001
2018,jardin,G_Medouar,1,R1,0.08096
2018,jardin,G_Medouar,3,R2,0.07654000000000001
2018,jardin,G_Medouar,1,R2,0.08025
2018,jardin,G_Medouar,1,R3,0.08934
2018,jardin,G_Medouar,2,R1,0.08458
2018,jardin,G_Medouar,2,R2,0.09288
2018,jardin,G_Medouar,2,R3,0.07131000000000001
2018,jardin,G_Medouar,3,R1,0.07687999999999999
2018,jardin,G_Medouar,3,R3,0.06844000000000001
2018,jardin,G_Mehdik,3,R1,0.030330000000000006
2018,jardin,G_Mehdik,1,R1,0.018900000000000007
2018,jardin,G_Mehdik,2,R1,0.024529999999999996
2018,jardin,G_Melissa,1,R1,0
2018,jardin,G_Melissa,1,R2,0
2018,jardin,G_Melissa,2,R1,0
2018,jardin,G_Melissa,2,R2,0
2018,jardin,G_Melissa,3,R1,0
2018,jardin,G_Melissa,3,R2,0
2018,jardin,G_Monukka,1,R2,0.0012900000000000023
2018,jardin,G_Monukka,1,R1,0.00136
2018,jardin,G_Monukka,1,R3,0.0031799999999999997
2018,jardin,G_Monukka,2,R1,0.001999999999999996
2018,jardin,G_Monukka,2,R2,0.010799999999999999
2018,jardin,G_Monukka,2,R3,0.008250000000000002
2018,jardin,G_Moscatel.Oeiras.Faux,2,R2,0.0637
2018,jardin,G_Moscatel.Oeiras.Faux,1,R1,0.06670000000000001
2018,jardin,G_Moscatel.Oeiras.Faux,1,R2,0.0516
2018,jardin,G_Moscatel.Oeiras.Faux,1,R3,0.06962000000000002
2018,jardin,G_Moscatel.Oeiras.Faux,2,R1,0.05661000000000001
2018,jardin,G_Moscatel.Oeiras.Faux,2,R3,0.05247999999999999
2018,jardin,G_Moscatel.Oeiras.Faux,3,R1,0.06211
2018,jardin,G_Moscatel.Oeiras.Faux,3,R2,0.07010000000000001
2018,jardin,G_Moscatel.Oeiras.Faux,3,R3,0.06831000000000001
2018,jardin,G_Moscatel.Rosada,1,R1,0
2018,jardin,G_Moscatel.Rosada,1,R2,0
2018,jardin,G_Moscatel.Rosada,1,R3,0
2018,jardin,G_Moscatel.Rosada,2,R1,0
2018,jardin,G_Moscatel.Rosada,2,R2,0
2018,jardin,G_Moscatel.Rosada,2,R3,0
2018,jardin,G_Moscatel.Rosada,3,R1,0
2018,jardin,G_Moscatel.Rosada,3,R2,0
2018,jardin,G_Moscatel.Rosada,3,R3,0
2018,jardin,G_Olivette,1,R1,0.02973
2018,jardin,G_Olivette,1,R2,0.039360000000000006
2018,jardin,G_Olivette,1,R3,0.03888
2018,jardin,G_Olivette,2,R1,0.04061
2018,jardin,G_Olivette,2,R2,0.046799999999999994
2018,jardin,G_Olivette,2,R3,0.04911
2018,jardin,G_Orbois,1,R1,0.035059999999999994
2018,jardin,G_Orbois,1,R2,0.03361000000000001
2018,jardin,G_Orbois,1,R3,0.04569
2018,jardin,G_Orbois,2,R1,0.06021000000000001
2018,jardin,G_Orbois,2,R2,0.04575
2018,jardin,G_Orbois,2,R3,0.06472
2018,jardin,G_Orlovi.Nokti,1,R1,0.027410000000000007
2018,jardin,G_Orlovi.Nokti,1,R2,0.03541999999999999
2018,jardin,G_Orlovi.Nokti,1,R3,0.03327000000000001
2018,jardin,G_Orlovi.Nokti,2,R1,0.02282
2018,jardin,G_Orlovi.Nokti,2,R2,0.03447
2018,jardin,G_Orlovi.Nokti,2,R3,0.037349999999999994
2018,jardin,G_Patagonia,1,R1,0.04662999999999999
2018,jardin,G_Patagonia,1,R3,0.05693
2018,jardin,G_Patagonia,1,R2,0.034510000000000006
2018,jardin,G_Patagonia,2,R1,0.07028
2018,jardin,G_Patagonia,2,R2,0.07538
2018,jardin,G_Patagonia,2,R3,0.06856
2018,jardin,G_Pervenetz,2,R1,0.05149
2018,jardin,G_Pervenetz,2,R2,0.05158
2018,jardin,G_Pervenetz,2,R3,0.03907000000000001
2018,jardin,G_Pervenetz,1,R1,0.06641000000000001
2018,jardin,G_Pervenetz,1,R2,0.049940000000000005
2018,jardin,G_Pervenetz,1,R3,0.051669999999999994
2018,jardin,G_Pervenetz,3,R1,0.053700000000000005
2018,jardin,G_Pervenetz,3,R2,0.06117999999999999
2018,jardin,G_Pervenetz,3,R3,0.035390000000000005
2018,jardin,G_Plant.de.Maroc,1,R1,0.06442
2018,jardin,G_Plant.de.Maroc,1,R2,0.07465000000000001
2018,jardin,G_Plant.de.Maroc,2,R1,0.06674
2018,jardin,G_Plant.de.Maroc,2,R2,0.06260999999999999
2018,jardin,G_Pletchistik,2,R3,0.04972
2018,jardin,G_Pletchistik,1,R1,0.053700000000000005
2018,jardin,G_Pletchistik,1,R2,0.036289999999999996
2018,jardin,G_Pletchistik,1,R3,0.051660000000000005
2018,jardin,G_Pletchistik,2,R1,0.05491999999999999
2018,jardin,G_Pletchistik,2,R2,0.05009999999999999
2018,jardin,G_Portugais.Bleu,1,R1,0.05652
2018,jardin,G_Portugais.Bleu,1,R2,0.05685
2018,jardin,G_Portugais.Bleu,1,R3,0.039850000000000003
2018,jardin,G_Queen,1,R1,0.10411999999999999
2018,jardin,G_Queen,1,R2,0.09616
2018,jardin,G_Queen,1,R3,0.09885
2018,jardin,G_Queen,2,R1,0.09574
2018,jardin,G_Queen,2,R2,0.09020999999999998
2018,jardin,G_Queen,2,R3,0.08197999999999998
2018,jardin,G_Red.Globe,3,R1,0.11132
2018,jardin,G_Red.Globe,1,R1,0.07272999999999999
2018,jardin,G_Red.Globe,1,R2,0.05948
2018,jardin,G_Red.Globe,1,R3,0.05994999999999999
2018,jardin,G_Red.Globe,2,R1,0.06387
2018,jardin,G_Red.Globe,2,R2,0.07404
2018,jardin,G_Red.Globe,2,R3,0.08975000000000001
2018,jardin,G_Red.Globe,3,R2,0.08936000000000002
2018,jardin,G_Red.Globe,3,R3,0.11019999999999999
2018,jardin,G_Red,2,R2,0.005399999999999999
2018,jardin,G_Red,1,R1,0.002689999999999998
2018,jardin,G_Red,1,R2,0.005819999999999997
2018,jardin,G_Red,1,R3,0.007929999999999998
2018,jardin,G_Red,2,R1,0.0028600000000000014
2018,jardin,G_Red,2,R3,0.013339999999999996
2018,jardin,G_Red,3,R1,0.006659999999999999
2018,jardin,G_Red,3,R2,0.005760000000000004
2018,jardin,G_Red,3,R3,0.010349999999999998
2018,jardin,G_Retagliado.Bianco,3,R2,0.03515
2018,jardin,G_Retagliado.Bianco,1,R1,0.046439999999999995
2018,jardin,G_Retagliado.Bianco,1,R2,0.05114
2018,jardin,G_Retagliado.Bianco,1,R3,0.04217
2018,jardin,G_Retagliado.Bianco,2,R1,0.042480000000000004
2018,jardin,G_Retagliado.Bianco,2,R2,0.046709999999999995
2018,jardin,G_Retagliado.Bianco,2,R3,0.04393999999999999
2018,jardin,G_Retagliado.Bianco,3,R1,0.04509
2018,jardin,G_Retagliado.Bianco,3,R3,0.04687
2018,jardin,G_Ribier,1,R1,0.13172999999999999
2018,jardin,G_Ribier,1,R2,0.11998
2018,jardin,G_Ribier,1,R3,0.13856
2018,jardin,G_Ribier,2,R1,0.12530999999999998
2018,jardin,G_Ribier,2,R2,0.1169
2018,jardin,G_Ribier,2,R3,0.10184
2018,jardin,G_Ruby.Cabernet,1,R1,0.03867
2018,jardin,G_Ruby.Cabernet,1,R2,0.053380000000000004
2018,jardin,G_Ruby.Cabernet,1,R3,0.05482
2018,jardin,G_Ruby.Cabernet,2,R1,0.07171000000000001
2018,jardin,G_Ruby.Cabernet,2,R2,0.06089
2018,jardin,G_Ruby.Cabernet,2,R3,0.051669999999999994
2018,jardin,G_Ruby.Cabernet,3,R1,0.06534
2018,jardin,G_Ruby.Cabernet,3,R2,0.06317999999999999
2018,jardin,G_Ruby.Cabernet,3,R3,0.06111
2018,jardin,G_San.Francisco,1,R1,0.09471
2018,jardin,G_San.Francisco,1,R2,0.06063
2018,jardin,G_San.Francisco,1,R3,0.06722999999999998
2018,jardin,G_San.Francisco,2,R1,0.08080999999999999
2018,jardin,G_San.Francisco,2,R2,0.10215
2018,jardin,G_San.Francisco,2,R3,0.07813
2018,jardin,G_Seleccion.5,1,R1,7.099999999999995e-4
2018,jardin,G_Seleccion.5,1,R2,0.002560000000000001
2018,jardin,G_Seleccion.5,1,R3,0.003570000000000001
2018,jardin,G_Seleccion.5,2,R1,0.00358
2018,jardin,G_Seleccion.5,2,R2,0.0036999999999999976
2018,jardin,G_Seleccion.5,2,R3,0.00368
2018,jardin,G_Seleccion.5,3,R1,0.0013700000000000045
2018,jardin,G_Seleccion.5,3,R2,0.001050000000000001
2018,jardin,G_Seleccion.5,3,R3,0.0020100000000000005
2018,jardin,G_Sultanina.Monococo,1,R1,0.056490000000000005
2018,jardin,G_Sultanina.Monococo,1,R2,0.03818
2018,jardin,G_Sultanina.Monococo,1,R3,0.05833999999999999
2018,jardin,G_Sultanina.Monococo,2,R1,0.05322
2018,jardin,G_Sultanina.Monococo,2,R2,0.04329000000000001
2018,jardin,G_Sultanina.Monococo,2,R3,0.03693
2018,jardin,G_Superior,1,R1,0.002290000000000003
2018,jardin,G_Superior,1,R2,0.004530000000000001
2018,jardin,G_Superior,2,R1,0
2018,jardin,G_Superior,3,R1,0.0015600000000000002
2018,jardin,G_Superior,3,R2,0.002230000000000004
2018,jardin,G_Superior,4,R1,0.0015800000000000037
2018,jardin,G_Superior,4,R2,9.80000000000003e-4
2018,jardin,G_Superior,4,R3,0.0017400000000000026
2018,jardin,G_Tandaya,1,R1,0.048799999999999996
2018,jardin,G_Tandaya,1,R2,0.07746
2018,jardin,G_Tandaya,1,R3,0.05954999999999999
2018,jardin,G_Titsa.Kaprei,1,R2,0.06548999999999999
2018,jardin,G_Titsa.Kaprei,2,R2,0.05665
2018,jardin,G_Titsa.Kaprei,2,R3,0.05034000000000001
2018,jardin,G_Titsa.Kaprei,3,R3,0.06206999999999999
2018,jardin,G_Titsa.Kaprei,1,R1,0.05598000000000001
2018,jardin,G_Titsa.Kaprei,1,R3,0.05521
2018,jardin,G_Titsa.Kaprei,2,R1,0.05061
2018,jardin,G_Titsa.Kaprei,3,R1,0.06974
2018,jardin,G_Titsa.Kaprei,3,R2,0.06262
2018,jardin,G_Tsolikouri,2,R3,0.07013
2018,jardin,G_Tsolikouri,1,R1,0.07797
2018,jardin,G_Tsolikouri,1,R2,0.07164000000000001
2018,jardin,G_Tsolikouri,1,R3,0.07225
2018,jardin,G_Tsolikouri,2,R1,0.08123
2018,jardin,G_Tsolikouri,2,R2,0.07535
2018,jardin,G_Tsolikouri,3,R1,0.05659000000000001
2018,jardin,G_Tsolikouri,3,R2,0.06373999999999999
2018,jardin,G_Tsolikouri,3,R3,0.05628999999999999
2018,jardin,G_Uva.Rey,1,R1,0.02929
2018,jardin,G_Uva.Rey,1,R2,0.038740000000000004
2018,jardin,G_Uva.Rey,1,R3,0.048679999999999994
2018,jardin,G_Uva.Rey,2,R1,0.04897
2018,jardin,G_Uva.Rey,2,R2,0.05641
2018,jardin,G_Uva.Rey,3,R1,0.03824
2018,jardin,G_Uva.Rey,3,R2,0.044230000000000005
2018,jardin,G_Uva.Rey,3,R3,0.03477999999999999
2018,jardin,G_Varadi,1,R1,0.046979999999999994
2018,jardin,G_Varadi,1,R2,0.060170000000000015
2018,jardin,G_Varadi,1,R3,0.06858
2018,jardin,G_Varadi,2,R1,0.08243999999999999
2018,jardin,G_Varadi,2,R2,0.056679999999999994
2018,jardin,G_Varadi,2,R3,0.07616
2018,jardin,G_Variete.d.oasis.bou.chemma,2,R1,0.09472
2018,jardin,G_Variete.d.oasis.bou.chemma,1,R1,0.09405000000000001
2018,jardin,G_Variete.d.oasis.bou.chemma,1,R2,0.10108999999999999
2018,jardin,G_Variete.d.oasis.bou.chemma,2,R2,0.08286
2018,jardin,G_Variete.d.oasis.bou.chemma,3,R1,0.08564000000000001
2018,jardin,G_Variete.d.oasis.bou.chemma,3,R2,0.08771999999999999
2018,jardin,G_Variete.d.oasis.bou.chemma,3,R3,0.09223
2018,jardin,G_Verdot,3,R3,0.09986
2018,jardin,G_Verdot,1,R1,0.08974000000000001
2018,jardin,G_Verdot,1,R2,0.06492
2018,jardin,G_Verdot,1,R3,0.06984000000000001
2018,jardin,G_Verdot,2,R1,0.09432
2018,jardin,G_Verdot,2,R2,0.01391
2018,jardin,G_Verdot,2,R3,0.08612
2018,jardin,G_Verdot,3,R1,0.08177
2018,jardin,G_Verdot,3,R2,0.10257000000000001
2018,jardin,G_Voskeat,3,R1,0.05678999999999999
2018,jardin,G_Voskeat,1,R1,0.08578000000000001
2018,jardin,G_Voskeat,1,R2,0.074
2018,jardin,G_Voskeat,1,R3,0.05123
2018,jardin,G_Voskeat,2,R1,0.059179999999999996
2018,jardin,G_Voskeat,3,R2,0.07844
2020,902,G_5.2.77,1,R1,0.027199999999999995
2020,902,G_5.2.77,1,R2,0.031270000000000006
2020,902,G_5.2.77,1,R3,0.025529999999999997
2020,111,G_5.7.93,1,R1,0.08829999999999999
2020,111,G_5.7.93,1,R2,0.10715000000000001
2020,111,G_5.7.93,1,R3,0.10608
2020,406,G_5.7.140,1,R1,4.0000000000000034e-4
2020,406,G_5.7.140,1,R2,1.8000000000000237e-4
2020,406,G_5.7.140,1,R3,4.400000000000015e-4
2020,902,G_5.9.4,1,R1,9.000000000000118e-5
2020,902,G_5.9.4,1,R2,3.8000000000000257e-4
2020,902,G_5.9.4,1,R3,4.600000000000021e-4
2020,902,G_5.9.5,1,R1,0.004189999999999999
2020,902,G_5.9.5,1,R2,0.007700000000000001
2020,902,G_5.9.5,1,R3,0.0055
2020,902,G_5.9.11,1,R1,5.700000000000039e-4
2020,902,G_5.9.11,1,R2,1.299999999999968e-4
2020,902,G_5.9.11,1,R3,5.400000000000016e-4
2020,902,G_5.2.72,1,R1,0
2020,902,G_5.2.72,1,R2,0
2020,902,G_5.2.72,1,R3,0
2020,111,G_5.3.171,1,R1,0
2020,111,G_5.3.171,1,R2,0
2020,111,G_5.3.171,1,R3,0
2020,111,G_5.4.135,1,R1,0.0019199999999999994
2020,111,G_5.4.135,1,R2,0.00534
2020,111,G_5.4.135,1,R3,0.009689999999999999
2020,111,G_5.4.138,1,R1,2.599999999999991e-4
2020,111,G_5.4.138,1,R2,0.001789999999999997
2020,111,G_5.4.138,1,R3,0.0019199999999999994
2020,111,G_5.4.146,1,R1,5.400000000000016e-4
2020,111,G_5.4.146,1,R2,1.8000000000000237e-4
2020,111,G_5.4.146,1,R3,5.099999999999994e-4
2020,111,G_5.4.154,1,R1,0.00423
2020,111,G_5.4.154,1,R2,0.001820000000000005
2020,111,G_5.4.154,1,R3,0.0037199999999999954
2020,111,G_5.4.156,1,R1,0.034910000000000004
2020,111,G_5.4.156,1,R2,0.05963
2020,111,G_5.4.156,1,R3,0.054959999999999995
2020,111,G_5.4.159,1,R1,0
2020,111,G_5.4.159,1,R2,0
2020,111,G_5.4.159,1,R3,0
2020,111,G_5.4.169,1,R1,0.08745
2020,111,G_5.4.169,1,R2,0.10144
